publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Le maternel singulier	9782700700664								https://www.cairn.info/le-maternel-singulier --9782700700664.htm	Barande	le-maternel-singulier --9782700700664		fulltext		Aubier (programme ReLIRE)	monograph	1977	2016				La Psychanalyse prise au mot		P
Les Croisades	9782130458104	9782130717591							https://www.cairn.info/Les Croisades--9782130458104.htm	Grousset	Les Croisades--9782130458104		fulltext		Presses Universitaires de France	monograph	1994	2016				Quadrige		P
Les Philosophes de la différence	9782130397052	9782130699767							https://www.cairn.info/les-philosophes-de-la-difference --9782130397052.htm	Laruelle	les-philosophes-de-la-difference --9782130397052		fulltext		Presses Universitaires de France	monograph	1986	2016				Philosophie d'aujourd'hui		P
Les alliances inconscientes	9782100708291	9782100710652							https://www.cairn.info/Les alliances inconscientes--9782100708291.htm	Kaës	Les alliances inconscientes--9782100708291		fulltext		Dunod	monograph	2014	2016				Psychismes		P
Les pathologies de l'agir chez l'enfant	9782100582860								https://www.cairn.info/les-pathologies-de-l-agir-chez l-enfant--9782100582860.htm	Chagnon	les-pathologies-de-l-agir-chez l-enfant--9782100582860		fulltext		Dunod	monograph	2012	2016				Psycho Sup		P
Les philosophies de l'environnement	9782130484028	9782130718215							https://www.cairn.info/les-philosophies-de-l-environnement--9782130480778.htm	Larrère	les-philosophies-de-l-environnement--9782130480778		fulltext		Presses Universitaires de France	monograph	1997	2016				Philosophies		P
Logique de l'élément	9782130368236	9782130694847							https://www.cairn.info/logique-de-l-element --9782130368236.htm	Wolff	logique-de-l-element --9782130368236		fulltext		Presses Universitaires de France	monograph	1981	2016				Croisées		P
Logique naturelle et communication	9782130473244	9782130738121							https://www.cairn.info/logique-naturelle-et-communication --9782130473244.htm	Grize	logique-naturelle-et-communication --9782130473244		fulltext		Presses Universitaires de France	monograph	1996	2015				Psychologie sociale		P
L’adolescence à vif	9782130498230	9782130737810							https://www.cairn.info/l-aadolescence-a-vif--9782130498230.htm	Kestemberg	l-aadolescence-a-vif--9782130498230		fulltext		Presses Universitaires de France	monograph	1999	2015				Le fil rouge		P
L’esthétique du tableau dans le théâtre du XVIIIe siècle	9782130495390	9782130638513							https://www.cairn.info/l-esthetique-du-tableau-dans-le-theatre-du- xviii--9782130495390.htm	Frantz	l-esthetique-du-tableau-dans-le-theatre-du- xviii--9782130495390		fulltext		Presses Universitaires de France	monograph	1998	2014				Perspectives littéraires		P
L’obsession du Nom dans le roman des Amériques	9782811104849	9782811121143							https://www.cairn.info/l-obsession-du-nom-dans-le roman-des-ameriques--9782811104849.htm	Degras	l-obsession-du-nom-dans-le roman-des-ameriques--9782811104849		fulltext		Editions Karthala	monograph	2011	2016				Lettres du Sud		P
Métaphysiques rebelles	9782130608578								https://www.cairn.info/metaphysiques-rebelles --9782130608578.htm	Boulnois	metaphysiques-rebelles --9782130608578		fulltext		Presses Universitaires de France	monograph	2013	2017				Épiméthée		P
Paysans d'Occident (XIe-XIVe siècle)	9782130384458	9782130715788							https://www.cairn.info/paysans-d-occident-xie-xive siecle--9782130384458.htm	Fossier	paysans-d-occident-xie-xive siecle--9782130384458		fulltext		Presses Universitaires de France	monograph	1984	2016				L'Historien		P
Penser l'éventuel	9782759226542	9782759225460							https://www.cairn.info/penser-l-eventuel--9782759226542.htm	Bouleau	penser-l-eventuel--9782759226542		fulltext		Editions Quæ	monograph	2017	2017				Sciences en questions		P
Plurivers. Essai sur la fin du monde	9782130583868	9782130741367							https://www.cairn.info/plurivers-essai-sur-la-fin-du-monde --9782130583868.htm	Martin	plurivers-essai-sur-la-fin-du-monde --9782130583868		fulltext		Presses Universitaires de France	monograph	2010	2015				Travaux pratiques		P
Position autistique et naissance de la psyché	9782130393047	9782130738343							https://www.cairn.info/position-autistique-et-naissance-de-la-psyche --9782130393047.htm	Marcelli	position-autistique-et-naissance-de-la-psyche --9782130393047		fulltext		Presses Universitaires de France	monograph	1986	2015				Monographies de la psychiatrie enfant		P
Rien n’est plus secret qu’une existence féminine	9782749216249	9782749223162							https://www.cairn.info/rien-n-est-plus secret-qu-une-existence-feminine--9782749216249.htm	Lebrun	rien-n-est-plus secret-qu-une-existence-feminine--9782749216249		fulltext		ERES	monograph	2011	2012				Psychanalyse		P
Robert Aldrich	9782130583202	9782130641698							https://www.cairn.info/robert-aldrich --9782130583202.htm	Bourton	robert-aldrich --9782130583202		fulltext		Presses Universitaires de France	monograph	2011	2014				Perspectives critiques		P
Shakespeare : son Art et sa Tempête	9782130670544	9782130708049							https://www.cairn.info/shakespeare-son-art-et-sa-tempete--9782130670544.htm	Omesco	shakespeare-son-art-et-sa-tempete--9782130670544		fulltext		Presses Universitaires de France	monograph	1993	2016				Littératures modernes		P
Une histoire des musées de France	9782707156426	9782707164094							https://www.cairn.info/une-histoire-de- musees-de-france--9782707156426.htm		une-histoire-de- musees-de-france--9782707156426		fulltext		La Découverte	monograph	2008	2013				Poche/Sciences humaines et sociales		P
Vertige de l'image	9782130589327	9782130741862							https://www.cairn.info/vertige-de-l-image --9782130589327.htm	Van Eynde	vertige-de-l-image --9782130589327		fulltext		Presses Universitaires de France	monograph	2011	2015				Lignes d'art		P
Être femme en 1500	9782402012959								https://www.cairn.info/etre-femme-en-1500--9782402012959.htm	Solé	etre-femme-en-1500--9782402012959		fulltext		Éditions Perrin	monograph	2000	2016				Pour l'histoire		P
