publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
La radio	9782130566250	9782130601319	Patrice Cavelier	http://www.cairn.info/la-radio--9782130566250.htm	2010-03-18							PUF_CAVEL_2008_01												
La naissance du français	9782130626619	9782130626626	Bernard Cerquiglini	http://www.cairn.info/la-naissance-du-francais--9782130626619.htm	2013-11-06							PUF_CERQU_2013_01												
La dépression de l'adolescent	9782130521761	9782130599869	Henri Chabrol	http://www.cairn.info/la-depression-de-l-adolescent--9782130521761.htm	2010-03-14							PUF_CHABR_2001_01												
L'anorexie et la boulimie de l'adolescente	9782130545606	9782130597421	Henri Chabrol	http://www.cairn.info/l-anorexie-et-la-boulimie-de-l-adolescente--9782130545606.htm	2010-03-27							PUF_CHABR_2004_01												
Les politiques de la ville	9782130632405	9782130634508	Claude Chaline	http://www.cairn.info/les-politiques-de-la-ville--9782130632405.htm	2014-10-29							PUF_CHALI_2014_01												
L'analyse transactionnelle	9782130633365	9782130735021	Gérard Chandezon	http://www.cairn.info/l-analyse-transactionnelle--9782130633365.htm	2016-01-12							PUF_CHAND_2015_01												
Histoire des universités	9782130564935	9782130600978	Christophe Charle	http://www.cairn.info/histoire-des-universites--9782130564935.htm	2010-03-06							PUF_CHARL_2007_01												
La mondialisation culturelle	9782130609469	9782130623137	François Chaubet	http://www.cairn.info/la-mondialisation-culturelle--9782130609469.htm	2013-03-25							PUF_CHAUB_2013_01												
Les techniques documentaires	9782130524243	9782130599579	Jacques Chaumier	http://www.cairn.info/les-techniques-documentaires--9782130524243.htm	2010-03-06							PUF_CHAUM_2002_01												
Histoire de l’Amérique latine	9782130578710	9782130603450	Pierre Chaunu	http://www.cairn.info/histoire-de-l-amerique-latine--9782130578710.htm	2010-03-30							PUF_CHAUN_2009_01												
Histoire de la langue française	9782130556664	9782130596943	Jacques Chaurand	http://www.cairn.info/histoire-de-la-langue-francaise--9782130556664.htm	2010-03-15							PUF_CHAUR_2006_01												
Les 100 mots de l’eau	9782130595571	9782130622666	Jean-Louis Chaussade	http://www.cairn.info/les-100-mots-de-l-eau--9782130595571.htm	2012-09-06							PUF_CHAUS_2012_01												
La France au Moyen Âge	9782130544234	9782130597797	André Chédeville	http://www.cairn.info/la-france-au-moyen-age--9782130544234.htm	2010-03-22							PUF_CHEDE_2004_01												
Sociologie de l’éducation	9782130575436	9782130602712	Mohamed Cherkaoui	http://www.cairn.info/sociologie-de-l-education--9782130575436.htm	2010-10-25							PUF_CHERK_2010_01												
La démographie	9782130586104	9782130605157	Jean-Claude Chesnais	http://www.cairn.info/la-demographie--9782130586104.htm	2010-12-07							PUF_CHESN_2010_01												
Histoire de la grammaire française	9782130465898	9782130599265	Jean-Claude Chevalier	http://www.cairn.info/histoire-de-la-grammaire-francaise--9782130465898.htm	2010-03-06							PUF_CHEVA_1996_01												
Les 100 mots du marketing	9782130570486	9782130601753	Michel Chevalier	http://www.cairn.info/les-100-mots-du-marketing--9782130570486.htm	2010-03-26							PUF_CHEVA_2009_01												
Les 100 mots de l’énergie	9782130584506	9782130604808		http://www.cairn.info/les-100-mots-de-l-energie--9782130584506.htm	2010-12-07							PUF_CHEVA_2010_03												
Le service public	9782130653547	9782130732839	Jacques Chevallier	http://www.cairn.info/le-service-public--9782130653547.htm	2016-01-12							PUF_CHEVA_2015_01												
Le management interculturel	9782130620303	9782130627968	Sylvie Chevrier	http://www.cairn.info/le-management-interculturel--9782130620303.htm	2013-08-12							PUF_CHEVR_2013_01												
La littérature comparée	9782130732938	9782130732952	Yves Chevrel	http://www.cairn.info/la-litterature-comparee--9782130732938.htm	2016-03-04							PUF_CHEVR_2016_01												
Histoire de Byzance	9782130625650	9782130631637	Jean-Claude Cheynet	http://www.cairn.info/histoire-de-byzance--9782130625650.htm	2013-12-01							PUF_CHEYN_2013_01												
Les 100 mots de la Chine	9782130573951	9782130602323	André Chieng	http://www.cairn.info/les-100-mots-de-la-chine--9782130573951.htm	2010-07-12							PUF_CHIEN_2010_01												
Le transsexualisme	9782130536758	9782130595908	Colette Chiland	http://www.cairn.info/le-transsexualisme--9782130536758.htm	2010-03-13							PUF_CHILA_2003_01												
La publicité	9782130607342	9782130622796	Luc Chomarat	http://www.cairn.info/la-publicite--9782130607342.htm	2013-04-21							PUF_CHOMA_2013_01												
Les relations publiques	9782130589525	9782130605706	Lionel Chouchan	http://www.cairn.info/les-relations-publiques--9782130589525.htm	2011-06-26							PUF_CHOUC_2011_01												
La précarité	9782130633419	9782130654193	Patrick Cingolani	http://www.cairn.info/la-precarite--9782130633419.htm	2015-02-16							PUF_CINGO_2015_01												
Géographie de la France	9782130508755	9782130599715	Paul Claval	http://www.cairn.info/geographie-de-la-france--9782130508755.htm	2010-03-16							PUF_CLAVA_2000_01												
L'Église orthodoxe	9782130580812	9782130603870	Olivier Clément	http://www.cairn.info/l-eglise-orthodoxe--9782130580812.htm	2010-03-07							PUF_CLEME_2010_01												
Claude Lévi-Strauss	9782130582632	9782130604297	Catherine Clément	http://www.cairn.info/claude-levi-strauss--9782130582632.htm	2010-06-16							PUF_CLEME_2010_02												
Le nombre d'or	9782130576143	9782130603016	Marius Cleyet-Michaud	http://www.cairn.info/le-nombre-d-or--9782130576143.htm	2010-03-29							PUF_CLEYE_2009_01												
Les 100 dates de la culture générale	9782130576181	9782130603023	Éric Cobast	http://www.cairn.info/les-100-dates-de-la-culture-generale--9782130576181.htm	2010-02-24							PUF_COBAS_2009_01												
Les mots qui ont fait 2013	9782130588443	9782130627425	Éric Cobast	http://www.cairn.info/les-mots-qui-ont-fait-2013--9782130588443.htm	2014-01-19							PUF_COBAS_2014_01												
Les 100 mythes de la culture générale	9782130732099	9782130748571	Éric Cobast	http://www.cairn.info/les-100-mythes-de-la-culture-generale--9782130732099.htm	2016-02-29							PUF_COBAS_2016_01												
Jean-Paul Sartre	9782130548799	9782130597636	Annie Cohen-Solal	http://www.cairn.info/jean-paul-sartre--9782130548799.htm	2010-02-24							PUF_COHEN_2005_01												
La parenté	9782130626312	9782130626329	Chantal Collard	http://www.cairn.info/la-parente--9782130626312.htm	2015-05-28							PUF_COLLA_2015_01												
L’audit social	9782130608158	9782130622932	Martine Combemale	http://www.cairn.info/l-audit-social--9782130608158.htm	2012-11-18							PUF_COMBE_2012_01												
Histoire de Paris	9782130734994	9782130748397	Yvan Combeau	http://www.cairn.info/histoire-de-paris--9782130734994.htm	2016-03-03							PUF_COMBE_2016_01												
La philosophie	9782130595359	9782130622598	André Comte-Sponville	http://www.cairn.info/la-philosophie--9782130595359.htm	2012-09-19							PUF_COMTE_2012_01												
La guerre de Cent Ans	9782130583226	9782130604525	Philippe Contamine	http://www.cairn.info/la-guerre-de-cent-ans--9782130583226.htm	2010-09-02							PUF_CONTA_2010_01												
La voix	9782130576747	9782130603108	Guy Cornut	http://www.cairn.info/la-voix--9782130576747.htm	2010-03-25							PUF_CORNU_2009_01												
L'excision	9782130520627	9782130596684	Françoise Couchard	http://www.cairn.info/l-excision--9782130520627.htm	2010-03-14							PUF_COUCH_2003_01												
L’École de Chicago	9782130594413	9782130622307	Alain Coulon	http://www.cairn.info/l-ecole-de-chicago--9782130594413.htm	2012-04-22							PUF_COULO_2012_01												
L'ethnométhodologie	9782130634935	9782130652427	Alain Coulon	http://www.cairn.info/l-ethnomethodologie--9782130634935.htm	2014-11-06							PUF_COULO_2014_01												
Les royaumes barbares en Occident	9782130627340	9782130627357	Magali Coumert	http://www.cairn.info/les-royaumes-barbares-en-occident--9782130627340.htm	2014-02-24							PUF_COUME_2014_01												
Santé et environnement	9782130594949	9782130622475	William Dab	http://www.cairn.info/sante-et-environnement--9782130594949.htm	2012-07-08							PUF_DAB_2012_01												
Le cancer du col de l'utérus	9782130565758	9782130601159	Roger Dachez	http://www.cairn.info/le-cancer-du-col-de-l-uterus--9782130565758.htm	2010-03-17							PUF_DACHE_2008_01												
Le Rite écossais Rectifié	9782130581963	9782130604174	Roger Dachez	http://www.cairn.info/le-rite-ecossais-rectifie--9782130581963.htm	2010-09-27							PUF_DACHE_2010_01												
Les rites maçonniques égyptiens	9782130581987	9782130621782	Roger Dachez	http://www.cairn.info/les-rites-maconniques-egyptiens--9782130581987.htm	2012-01-25							PUF_DACHE_2012_01												
La franc-maçonnerie	9782130594963	9782130628064	Roger Dachez	http://www.cairn.info/la-franc-maconnerie--9782130594963.htm	2013-07-01							PUF_DACHE_2013_01												
Lexique des symboles maçonniques	9782130617587	9782130652588	Roger Dachez	http://www.cairn.info/lexique-des-symboles-maconniques--9782130617587.htm	2014-11-20							PUF_DACHE_2014_01												
Histoire de la franc-maçonnerie française	9782130631491	9782130730781	Roger Dachez	http://www.cairn.info/histoire-de-la-franc-maconnerie-francaise--9782130631491.htm	2015-05-20							PUF_DACHE_2015_01												
Les risques naturels	9782130551775	9782130596790	Andrée Dagorne	http://www.cairn.info/les-risques-naturels--9782130551775.htm	2010-02-07							PUF_DAGOR_2005_01												
Les politiques familiales	9782130558842	9782130600046	Julien Damon	http://www.cairn.info/les-politiques-familiales--9782130558842.htm	2010-03-15							PUF_DAMON_2006_01												
Les familles recomposées	9782130592266	9782130622062	Julien Damon	http://www.cairn.info/les-familles-recomposees--9782130592266.htm	2012-04-12							PUF_DAMON_2012_01												
Les classes moyennes	9782130618508	9782130627081	Julien Damon	http://www.cairn.info/les-classes-moyennes--9782130618508.htm	2013-06-27							PUF_DAMON_2013_01												
L'exclusion	9782130630166	9782130630173	Julien Damon	http://www.cairn.info/l-exclusion--9782130630166.htm	2014-05-21							PUF_DAMON_2014_01												
La sécurité sociale	9782130730170	9782130733546	Julien Damon	http://www.cairn.info/la-securite-sociale--9782130730170.htm	2016-01-12							PUF_DAMON_2015_01												
La politique économique	9782130626916	9782130626923	Jean-Marc Daniel	http://www.cairn.info/la-politique-economique--9782130626916.htm	2014-02-23							PUF_DANIE_2014_01												
Les troubles du langage et de la communication chez l’enfant	9782130626381	9782130626398	Laurent Danon-Boileau	http://www.cairn.info/les-troubles-du-langage-et-de-la-communication-che--9782130626381.htm	2014-01-16							PUF_DANON_2013_01												
La géologie	9782130553236	9782130595861	René Dars	http://www.cairn.info/la-geologie--9782130553236.htm	2010-03-25							PUF_DARS_2005_01												
Le marketing	9782130583981	9782130604709	Armand Dayan	http://www.cairn.info/le-marketing--9782130583981.htm	2011-02-10							PUF_DAYAN_2010_01												
Les baby-blues	9782130730545	9782130730569	Jacques Dayan	http://www.cairn.info/les-baby-blues--9782130730545.htm	2016-06-29							PUF_DAYAN_2016_01												
Les associations	9782130558057	9782130596141	Charles Debbasch	http://www.cairn.info/les-associations--9782130558057.htm	2010-03-01							PUF_DEBBA_2006_01												
Les réformes territoriales 	9782130729730	9782130732990	Jean-Félix de Bujadoux	http://www.cairn.info/les-reformes-territoriales --9782130729730.htm	2016-01-12							PUF_DEBUJ_2015_01												
L’haptonomie	9782130630814	9782130634461	Dominique Décant-Paoli	http://www.cairn.info/l-haptonomie--9782130630814.htm	2014-09-21							PUF_DECAN_2014_01												
Le Compagnonnage	9782130592570	9782130622208	Bernard de Castéra	http://www.cairn.info/le-compagnonnage--9782130592570.htm	2012-02-26							PUF_DECAS_2012_01												
Le symbole	9782130633747	9782130634133	Baudouin Decharneux	http://www.cairn.info/le-symbole--9782130633747.htm	2014-08-24							PUF_DECHA_2014_01												
La géopolitique	9782130633006	9782130634522	Alexandre Defay	http://www.cairn.info/la-geopolitique--9782130633006.htm	2014-09-21							PUF_DEFAY_2014_01												
Géopolitique du Proche-Orient	9782130734987	9782130749226	Alexandre Defay	http://www.cairn.info/geopolitique-du-proche-orient--9782130734987.htm	2016-04-13							PUF_DEFAY_2016_01												
Vocabulaire juridique	9782130459842	9782130599807	François De Fontette	http://www.cairn.info/vocabulaire-juridique--9782130459842.htm	2010-03-19							PUF_DEFON_1994_01												
Les grandes dates du droit	9782130557395	9782130596950	François De Fontette	http://www.cairn.info/les-grandes-dates-du-droit--9782130557395.htm	2010-03-01							PUF_DEFON_2006_01												
Le droit de la santé	9782130608189	9782130622956	Jean-Michel De Forges	http://www.cairn.info/le-droit-de-la-sante--9782130608189.htm	2012-11-19							PUF_DEFOR_2012_01												
La probabilité, le hasard et la certitude	9782130571254	9782130599357	Paul Deheuvels	http://www.cairn.info/la-probabilite-le-hasard-et-la-certitude--9782130571254.htm	2010-03-08							PUF_DEHEU_2008_01												
La gérontologie	9782130565413	9782130601098	Christophe De Jaeger	http://www.cairn.info/la-gerontologie--9782130565413.htm	2010-02-25							PUF_DEJAE_2008_01												
Les techniques de lutte contre le vieillissement	9782130606642	9782130622734	Christophe De Jaeger	http://www.cairn.info/les-techniques-de-lutte-contre-le-vieillissement--9782130606642.htm	2012-11-19							PUF_DEJAE_2012_01												
Le facteur humain	9782130626442	9782130626459	Christophe Dejours	http://www.cairn.info/le-facteur-humain--9782130626442.htm	2014-03-11							PUF_DEJOU_2014_01												
Les droits de l'enfant	9782130583042	9782130604501	Françoise Dekeuwer-Défossez	http://www.cairn.info/les-droits-de-l-enfant--9782130583042.htm	2010-07-13							PUF_DEKEU_2010_01												
L'Ukraine	9782130526896	9782130598121	Olivier de Laroussilhe	http://www.cairn.info/l-ukraine--9782130526896.htm	2010-03-07							PUF_DELAR_2002_01												
Les politiques d'intelligence économique	9782130565376	9782130601067	Eric Delbecque	http://www.cairn.info/les-politiques-d-intelligence-economique--9782130565376.htm	2010-03-17							PUF_DELBE_2008_01												
Les théories économiques	9782130425120	9782130597254	Pierre Delfaud	http://www.cairn.info/les-theories-economiques--9782130425120.htm	2010-03-09							PUF_DELFA_1997_01												
Gandhi	9782130502609	9782130599500	Robert Deliège	http://www.cairn.info/gandhi--9782130502609.htm	2010-03-15							PUF_DELIE_1999_01												
Psychologie du sport	9782130565819	9782130600558	Didier Delignières	http://www.cairn.info/psychologie-du-sport--9782130565819.htm	2010-03-10							PUF_DELIG_2008_01												
Psychologie du sport	9782130731290	9782130731597	Didier Delignières	http://www.cairn.info/psychologie-du-sport--9782130731290.htm	2016-01-12							PUF_DELIG_2015_01												
Le crime contre l'humanité	9782130617464	9782130628026	Mireille Delmas-Marty	http://www.cairn.info/le-crime-contre-l-humanite--9782130617464.htm	2013-06-30							PUF_DELMA_2013_01												
Le Big Data	9782130652113	9782130731030	Pierre Delort	http://www.cairn.info/le-big-data--9782130652113.htm	2015-05-26							PUF_DELOR_2015_01												
Le Cambodge	9782130452621	9782130598633	Jean Delvert	http://www.cairn.info/le-cambodge--9782130452621.htm	2010-03-14							PUF_DELVE_1993_01												
La sublimation	9782130606727	9782130622758	Sophie de Mijolla-Mellor	http://www.cairn.info/la-sublimation--9782130606727.htm	2012-09-23							PUF_DEMIJ_2012_01												
La paranoïa	9782130653585	9782130735045	Sophie de Mijolla-Mellor	http://www.cairn.info/la-paranoia--9782130653585.htm	2016-01-12							PUF_DEMIJ_2015_01												
Géographie politique	9782130538141	9782130598060	Thierry de Montbrial	http://www.cairn.info/geographie-politique--9782130538141.htm	2010-03-01							PUF_DEMON_2006_01												
Les systèmes d'informations géographique	9782130539230	9782130598848	Jean Denègre	http://www.cairn.info/les-systemes-d-informations-geographique--9782130539230.htm	2010-03-04							PUF_DENEG_2004_01												
Le narcissisme	9782130731221	9782130731245	Paul Denis	http://www.cairn.info/le-narcissisme--9782130731221.htm	2016-01-12							PUF_DENIS_2015_01												
L'État	9782130730828	9782130730842	Renaud Denoix de Saint Marc	http://www.cairn.info/l-etat--9782130730828.htm	0000-00-00							PUF_DENOI_2016_01												
Shakespeare	9782130729846	9782130785712	Jean-Michel Déprats	http://www.cairn.info/shakespeare--9782130729846.htm	2016-04-19							PUF_DEPRA_2016_01												
La couleur	9782130632153	9782130633228	Maurice Déribéré	http://www.cairn.info/la-couleur--9782130632153.htm	2014-07-01							PUF_DERIB_2014_01												
Le Coran	9782130632818	9782130652489	François Déroche	http://www.cairn.info/le-coran--9782130632818.htm	2014-11-03							PUF_DEROC_2014_01												
Homère	9782130633600	9782130635284	Jacqueline de Romilly	http://www.cairn.info/homere--9782130633600.htm	2014-07-06							PUF_DEROM_2014_01												
L'insomnie	9782130558644	9782130595786	Zara De Saint-Hilaire	http://www.cairn.info/l-insomnie--9782130558644.htm	2010-03-15							PUF_DESAI_2006_01												
La consommation	9782130535317	9782130598237	Dominique Desjeux	http://www.cairn.info/la-consommation--9782130535317.htm	2010-03-01							PUF_DESJE_2006_01												
L’Égypte ancienne	9782130734789	9782130734802	Sophie Desplancques	http://www.cairn.info/l-egypte-ancienne--9782130734789.htm	2016-04-14							PUF_DESPL_2016_01												
La construction de l'Europe	9782130632696	9782130634287	François De Teyssier	http://www.cairn.info/la-construction-de-l-europe--9782130632696.htm	2014-08-17							PUF_DETEY_2014_01												
L'opéra italien	9782130505136	9782130597964	Gilles de Van	http://www.cairn.info/l-opera-italien--9782130505136.htm	2010-03-28							PUF_DEVAN_2000_01												
René Descartes	9782130609001	9782130623076	Laurence Devillairs	http://www.cairn.info/rene-descartes--9782130609001.htm	2013-06-27							PUF_DEVIL_2013_01												
Les 100 citations de la philosophie	9782130632993	9782130652809	Laurence Devillairs	http://www.cairn.info/les-100-citations-de-la-philosophie--9782130632993.htm	2015-02-23							PUF_DEVIL_2015_01												
La qualité	9782130617471	9782130623151	Christian Doucet	http://www.cairn.info/la-qualite--9782130617471.htm	2013-02-26							PUF_DOUCE_2013_01												
Les biotechnologies	9782130511236	9782130598527	Pierre Douzou	http://www.cairn.info/les-biotechnologies--9782130511236.htm	2010-03-27							PUF_DOUZO_2001_01												
Les 100 mots des services	9782130567981	9782130601555	Georges Drouin	http://www.cairn.info/les-100-mots-des-services--9782130567981.htm	2010-02-26							PUF_DROUI_2008_01												
Le Brésil	9782130608981	9782130623069	Martine Droulers	http://www.cairn.info/le-bresil--9782130608981.htm	2013-04-21							PUF_DROUL_2013_01												
Histoire de l'Allemagne	9782130537397	9782130599128	Jacques Droz	http://www.cairn.info/histoire-de-l-allemagne--9782130537397.htm	2010-03-08							PUF_DROZ_2003_01												
Le métier d’infirmière en France	9782130578857	9782130603498	Catherine Duboys Fresney	http://www.cairn.info/le-metier-d-infirmiere-en-france--9782130578857.htm	2010-03-29							PUF_DUBOY_2009_01												
L’ancien et le moyen français	9782130582977	9782130621799	Joëlle Ducos	http://www.cairn.info/l-ancien-et-le-moyen-francais--9782130582977.htm	2012-01-29							PUF_DUCOS_2012_01												
Histoire du communisme au XX<sup>e</sup> siècle	9782130626121	9782130626138	Romain Ducoulombier	http://www.cairn.info/histoire-du-communisme-au-xxe-siecle--9782130626121.htm	2014-11-02							PUF_DUCOU_2014_01												
Les diasporas	9782130539292	9782130597575	Stéphane Dufoix	http://www.cairn.info/les-diasporas--9782130539292.htm	2010-03-04							PUF_DUFOI_2003_01												
Histoire de Genève	9782130626886	9782130626893	Alfred Dufour	http://www.cairn.info/histoire-de-geneve--9782130626886.htm	2014-08-17							PUF_DUFOU_2014_01												
Les 100 mots du marxisme	9782130572336	9782130602200	Gérard Duménil	http://www.cairn.info/les-100-mots-du-marxisme--9782130572336.htm	2010-03-26							PUF_DUMEN_2009_01												
La philosophie antique	9782130523390	9782130599005	Jean-Paul Dumond	http://www.cairn.info/la-philosophie-antique--9782130523390.htm	2010-03-19							PUF_DUMON_2002_01												
La Belgique	9782130588351	9782130605508	Georges-Henri Dumont	http://www.cairn.info/la-belgique--9782130588351.htm	2011-05-24							PUF_DUMON_2011_01												
Les 100 mots de la géographie	9782130591252	9782130621935	Jérôme Dunlop	http://www.cairn.info/les-100-mots-de-la-geographie--9782130591252.htm	2012-10-16							PUF_DUNLO_2012_01												
Le surréalisme	9782130535812	9782130598695	Yvonne Duplessis	http://www.cairn.info/le-surrealisme--9782130535812.htm	2010-03-03							PUF_DUPLE_2002_01												
L’Assistance publique-Hôpitaux de Paris	9782130582557	9782130604655	Marc Dupont	http://www.cairn.info/l-assistance-publique-hopitaux-de-paris--9782130582557.htm	2010-07-13							PUF_DUPON_2010_01												
La systémique	9782130617853	9782130623229	Daniel Durand	http://www.cairn.info/la-systemique--9782130617853.htm	2013-03-18							PUF_DURAN_2013_01												
La guerre froide	9782130732150	9782130736783	Catherine Durandin	http://www.cairn.info/la-guerre-froide--9782130732150.htm	2016-03-07							PUF_DURAN_2016_01												
Sociologie du sport	9782130632542	9782130730705	Pascal Duret	http://www.cairn.info/sociologie-du-sport--9782130632542.htm	2015-06-12							PUF_DURET_2015_01												
Histoire des États-Unis	9782130592334	9782130622093	François Durpaire	http://www.cairn.info/histoire-des-etats-unis--9782130592334.htm	2013-01-29							PUF_DURPA_2013_01												
Histoire des États-Unis	9782130732860	9782130732884	François Durpaire	http://www.cairn.info/histoire-des-etats-unis--9782130732860.htm	2016-03-04							PUF_DURPA_2016_01												
Le médicament générique	9782130580522	9782130603771	Alexis Dussol	http://www.cairn.info/le-medicament-generique--9782130580522.htm	2010-03-30							PUF_DUSSO_2009_01												
Les constitutions de la France	9782130546085	9782130596783	Maurice Duverger	http://www.cairn.info/les-constitutions-de-la-france--9782130546085.htm	2010-04-06							PUF_DUVER_2004_01												
La propriété littéraire et artistique	9782130560906	9782130600275	Bernard Edelman	http://www.cairn.info/la-propriete-litteraire-et-artistique--9782130560906.htm	2010-03-12							PUF_EDELM_2008_01												
Le parfum	9782130607533	9782130622840	Jean-Claude Ellena	http://www.cairn.info/le-parfum--9782130607533.htm	2012-11-19							PUF_ELLEN_2012_01												
Le parfum	9782130653400	9782130735144	Jean-Claude Ellena	http://www.cairn.info/le-parfum--9782130653400.htm	2016-01-12							PUF_ELLEN_2015_01												
La lexicologie	9782130505778	9782130598114	Roland Eluerd	http://www.cairn.info/la-lexicologie--9782130505778.htm	2010-03-19							PUF_ELUER_2000_01												
La fracture sociale	9782130520696	9782130597025	Xavier Emmanuelli	http://www.cairn.info/la-fracture-sociale--9782130520696.htm	2010-03-07							PUF_EMMAN_2002_01												
L' adolescence	9782130748793	9782130750260	Michèle Emmanuelli	http://www.cairn.info/l-adolescence--9782130748793.htm	2016-06-29							PUF_EMMAN_2016_01												
Le Second Empire	9782130544036	9782130599043	André Encrevé	http://www.cairn.info/le-second-empire--9782130544036.htm	2010-03-08							PUF_ENCRE_2004_01												
Les politiques de l'emploi	9782130630821	9782130634171	Christine Erhel	http://www.cairn.info/les-politiques-de-l-emploi--9782130630821.htm	2014-08-18							PUF_ERHEL_2014_01												
Les 100 mots de Proust	9782130620334	9782130627104	Michel Erman	http://www.cairn.info/les-100-mots-de-proust--9782130620334.htm	2013-05-28							PUF_ERMAN_2013_01												
Sociologie des tendances	9782130575139	9782130602644	Guillaume Erner	http://www.cairn.info/sociologie-des-tendances--9782130575139.htm	2010-02-23							PUF_ERNER_2009_01												
Comptabilité financière	9782130566465	9782130596042	Bernard Esnault	http://www.cairn.info/comptabilite-financiere--9782130566465.htm	2010-02-25							PUF_ESNAU_2008_01												
Les sex-addicts	9782130620129	9782130632757	Vincent Estellon	http://www.cairn.info/les-sex-addicts--9782130620129.htm	2014-03-20							PUF_ESTEL_2014_01												
Les états limites	9782130630494	9782130630500	Vincent Estellon	http://www.cairn.info/les-etats-limites--9782130630494.htm	2014-03-25							PUF_ESTEL_2014_02												
La presse	9782130748779	9782130749783	Patrick Eveno	http://www.cairn.info/la-presse--9782130748779.htm	2016-06-29							PUF_EVENO_2016_01												
Le principe de précaution	9782130566298	9782130601326	François Ewald	http://www.cairn.info/le-principe-de-precaution--9782130566298.htm	2010-03-18							PUF_EWALD_2008_01												
Les 100 mots de l’édition	9782130574637	9782130602514	Serge Eyrolles	http://www.cairn.info/les-100-mots-de-l-edition--9782130574637.htm	2010-03-11							PUF_EYROL_2009_01												
Introduction au droit	9782130633013	9782130633280	Muriel Fabre-Magnan	http://www.cairn.info/introduction-au-droit--9782130633013.htm	2014-08-13							PUF_FABRE_2014_01												
L’ésotérisme	9782130592549	9782130622192	Antoine Faivre	http://www.cairn.info/l-esoterisme--9782130592549.htm	2012-02-01							PUF_FAIVR_2012_01												
Le Conseil Constitutionnel	9782130530794	9782130599296	Louis Favoreu	http://www.cairn.info/le-conseil-constitutionnel--9782130530794.htm	2010-03-02							PUF_FAVOR_2005_01												
L’acquisition du nombre	9782130625735	9782130630036	Michel Fayol	http://www.cairn.info/l-acquisition-du-nombre--9782130625735.htm	2013-08-27							PUF_FAYOL_2013_01												
L’acquisition de l’écrit	9782130609421	9782130628415	Michel Fayol	http://www.cairn.info/l-acquisition-de-l-ecrit--9782130609421.htm	2013-08-27							PUF_FAYOL_2013_02												
L'orthographe	9782130628330	9782130628347	Michel Fayol	http://www.cairn.info/l-orthographe--9782130628330.htm	2014-08-17							PUF_FAYOL_2014_01												
Les enquêtes PISA	9782130594574	9782130622338	Georges Felouzis	http://www.cairn.info/les-enquetes-pisa--9782130594574.htm	2012-09-20							PUF_FELOU_2012_01												
Les inégalités scolaires	9782130619789	9782130651826	Georges Felouzis	http://www.cairn.info/les-inegalites-scolaires--9782130619789.htm	2014-08-17							PUF_FELOU_2014_01												
Le Viêt-Nam	9782130516934	9782130598732	Pierre-Richard Feray	http://www.cairn.info/le-viet-nam--9782130516934.htm	2010-03-19							PUF_FERAY_2001_01												
L'autisme infantile	9782130579021	9782130603610	Pierre Ferrari	http://www.cairn.info/l-autisme-infantile--9782130579021.htm	2010-06-14							PUF_FERRA_2010_01												
L'autisme infantile	9782130731108	9782130731122	Pierre Ferrari	http://www.cairn.info/l-autisme-infantile--9782130731108.htm	2016-01-12							PUF_FERRA_2015_01												
Le yoga	9782130592426	9782130622123	Pierre Feuga	http://www.cairn.info/le-yoga--9782130592426.htm	2012-02-26							PUF_FEUGA_2012_01												
Vocabulaire du christianisme	9782130576822	9782130603184	Michel Feuillet	http://www.cairn.info/vocabulaire-du-christianisme--9782130576822.htm	2010-03-30							PUF_FEUIL_2009_03												
Les 100 mots de l'Italie	9782130617716	9782130628453	Michel Feuillet	http://www.cairn.info/les-100-mots-de-l-italie--9782130617716.htm	2013-11-05							PUF_FEUIL_2013_01												
L' art italien	9782130749790	9782130749813	Michel Feuillet	http://www.cairn.info/l-art-italien--9782130749790.htm	2016-06-30							PUF_FEUIL_2016_01												
Les philosophies de l'Inde	9782130617150	9782130623144	Jean Filliozat	http://www.cairn.info/les-philosophies-de-l-inde--9782130617150.htm	2012-11-18							PUF_FILLI_2012_01												
L'inconscient	9782130653370	9782130732976	Jean-Claude Filloux	http://www.cairn.info/l-inconscient--9782130653370.htm	2015-08-21							PUF_FILLO_2015_01												
Max Weber	9782130748656	9782130748670	Laurent Fleury	http://www.cairn.info/max-weber--9782130748656.htm	2016-06-30							PUF_FLEUR_2016_01												
Les 100 mots de la maternité	9782130625711	9782130631521	Muriel Flis-Trèves	http://www.cairn.info/les-100-mots-de-la-maternite--9782130625711.htm	2014-05-26							PUF_FLIST_2014_01												
La civilisation byzantine	9782130592532	9782130622185	Bernard Flusin	http://www.cairn.info/la-civilisation-byzantine--9782130592532.htm	2013-01-17							PUF_FLUSI_2012_01												
Les grandes dates de la philosophie classique, moderne et contemporaine	9782130477389	9782130598824	Dominique Folscheid	http://www.cairn.info/les-grandes-dates-de-la-philosophie-classique--9782130477389.htm	2010-03-08							PUF_FOLSC_1997_01												
Les grandes dates de la philosophie antique et médiévale	9782130477372	9782130598794	Dominique Folscheid	http://www.cairn.info/les-grandes-dates-de-la-philosophie-antique--9782130477372.htm	2010-03-08							PUF_FOLSC_1997_02												
