publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Sociologie politique de l’insécurité	9782130537045	9782130635444		http://www.cairn.info/sociologie-politique-de-l-insecurite--9782130537045.htm	Presses Universitaires de France	2014-07-01							PUF_ROCHE_2004_01											
Habermas	9782130522300	9782130635512		http://www.cairn.info/habermas--9782130522300.htm	Presses Universitaires de France	2014-09-01							PUF_ROCHL_2002_01											
Lacan	9782130549307	9782130636250		http://www.cairn.info/lacan--9782130549307.htm	Presses Universitaires de France	2014-07-01							PUF_ROCHL_2005_01											
Les Arabes	9782130532156	9782130635420		http://www.cairn.info/les-arabes--9782130532156.htm	Presses Universitaires de France	2015-04-20							PUF_RODIN_2002_01											
La grossesse incertaine	9782130538462			http://www.cairn.info/la-grossesse-incertaine--9782130538462.htm	Presses Universitaires de France	2016-02-19							PUF_ROEG_2003_01											
L'aventure temporelle	9782130584933	9782130641957		http://www.cairn.info/l-aventure-temporelle--9782130584933.htm	Presses Universitaires de France	2014-11-04							PUF_ROMAN_2010_01											
L’événement et le temps	9782130594857	9782130642763		http://www.cairn.info/l-evenement-et-le-temps--9782130594857.htm	Presses Universitaires de France	2015-04-22							PUF_ROMAN_2012_01											
Pour une pédagogie scientifique du français	9782130361985	9782130694625		http://www.cairn.info/pour-une-pedagogie-scientifique-du-francais--9782130361985.htm	Presses Universitaires de France	2016-08-31							PUF_ROMIA_1979_01											
Le moi et son angoisse	9782130480587	9782130713456		http://www.cairn.info/le-moi-et-son-angoisse--9782130480587.htm	Presses Universitaires de France	2016-10-03							PUF_ROSEN_1997_01											
Masochisme mortifère et masochisme gardien de la vie	9782130434900	9782130738299		http://www.cairn.info/masochisme-mortifere-et-masochisme--9782130434900.htm	Presses Universitaires de France	2015-04-20							PUF_ROSEN_1999_01											
Le sacrifice	9782130530381	9782130635949		http://www.cairn.info/le-sacrifice--9782130530381.htm	Presses Universitaires de France	2014-07-01							PUF_ROSOL_2002_01											
L'inconnu. Dialogue avec Guy Rosolato	9782130574729	9782130740407		http://www.cairn.info/l-inconnu--9782130574729.htm	Presses Universitaires de France	2015-04-22							PUF_ROSOL_2009_01											
Le monde et ses remèdes	9782130509417	9782130636755		http://www.cairn.info/le-monde-et-ses-remedes--9782130509417.htm	Presses Universitaires de France	2014-07-01							PUF_ROSSE_2000_01											
Ecrits de Schopenhauer	9782130523543	9782130638377		http://www.cairn.info/ecrits-de-schopenhauer--9782130523543.htm	Presses Universitaires de France	2014-10-01							PUF_ROSSE_2001_01											
« Une passion homicide... » et autres textes	9782130565406	9782130640226		http://www.cairn.info/une-passion-homicide-et-autres-textes--9782130565406.htm	Presses Universitaires de France	2014-10-02							PUF_ROSSE_2008_01											
Écrits satiriques I	9782130570844	9782130640585		http://www.cairn.info/ecrits-satiriques-1--9782130570844.htm	Presses Universitaires de France	2014-11-12							PUF_ROSSE_2008_02											
L'anti-nature	9782130585435	9782130642022		http://www.cairn.info/l-anti-nature--9782130585435.htm	Presses Universitaires de France	2015-01-01							PUF_ROSSE_2011_01											
Propos sur le cinéma	9782130586210	9782130642107		http://www.cairn.info/propos-sur-le-cinema--9782130586210.htm	Presses Universitaires de France	2015-04-20							PUF_ROSSE_2011_02											
Histoire de la propagande en France de 1940 à 1944 	9782130434740	9782130639152		http://www.cairn.info/histoire-de-la-propagande-en-france-de-1940-a-1944--9782130434740.htm	Presses Universitaires de France	2014-07-01							PUF_ROSSI_1991_01											
Le jihad au quotidien	9782130547150	9782130639305		http://www.cairn.info/le-jihad-au-quotidien--9782130547150.htm	Presses Universitaires de France	2014-10-16							PUF_ROUGI_2004_01											
Qu'est-ce que le salafisme ?	9782130557982	9782130739203		http://www.cairn.info/qu-est-ce-que-le-salafisme--9782130557982.htm	Presses Universitaires de France	2015-09-17							PUF_ROUGI_2008_01											
Migrer au féminin	9782130577454	9782130740704		http://www.cairn.info/migrer-au-feminin--9782130577454.htm	Presses Universitaires de France	2015-09-17							PUF_ROUL_2010_01											
Paradoxe et situations limites de la psychanalyse	9782130437642	9782130704485		http://www.cairn.info/paradoxe-et-situations-limites-de-la-psychanalyse--9782130437642.htm	Presses Universitaires de France	2016-08-31							PUF_ROUSS_1991_01											
Paradoxes et situations limites de la psychanalyse	9782130620617	9782130635888		http://www.cairn.info/paradoxes-et-situations-limites-de-la-psychanalyse--9782130620617.htm	Presses Universitaires de France	2014-07-01							PUF_ROUSS_2005_01											
Le jeu et l’entre-je(u)	9782130568919	9782130640455		http://www.cairn.info/le-jeu-et-l-entre-jeu--9782130568919.htm	Presses Universitaires de France	2014-10-01							PUF_ROUSS_2008_01											
Agonie, clivage et symbolisation	9782130608837	9782130642909		http://www.cairn.info/agonie-clivage-et-symbolisation--9782130608837.htm	Presses Universitaires de France	2015-09-17							PUF_ROUSS_2012_03											
Logiques et archéologiques du cadre psychanalytique	9782130565390			http://www.cairn.info/logiques-et-archeologiques-cadre-psychanalytique--9782130565390.htm	Presses Universitaires de France	2016-02-19							PUF_ROUS_2007_01											
Les experts face au risque : le cas des plantes transgéniques	9782130522539	9782130637837		http://www.cairn.info/experts-face-au-risque-le-cas-des-plantes-transgen--9782130522539.htm	Presses Universitaires de France	2014-07-01							PUF_ROYA_2001_01											
Géopolitique des mers et des océans	9782130633891			http://www.cairn.info/geopolitique-des-mers-et-des-oceans--9782130633891.htm	Presses Universitaires de France	2016-11-10							PUF_ROYER_2012_01											
Staline, Israël et les Juifs 	9782130511656			http://www.cairn.info/staline-israel-et-les-juifs--9782130511656.htm	Presses Universitaires de France	2016-01-04							PUF_RUCK_2001_01											
La compensation carbone illusion ou solution ?	9782130577508	9782130740728		http://www.cairn.info/la-compensation-carbone-illusion-ou-solution--9782130577508.htm	Presses Universitaires de France	2015-09-17							PUF_RUDEL_2009_02											
Mariage libre, mariage forcé ?	9782130586753	9782130741671		http://www.cairn.info/mariage-libre-mariage-force--9782130586753.htm	Presses Universitaires de France	2015-09-17							PUF_RUDE_2011_01											
Néo-finalisme	9782130595090	9782130742357		http://www.cairn.info/neo-finalisme--9782130595090.htm	Presses Universitaires de France	2015-04-20							PUF_RUYER_2012_01											
Lire <i>Les mots et les choses</i> de Michel Foucault	9782130631187	9782130639503		http://www.cairn.info/lire-les-mots-et-les-choses-de-michel-foucault--9782130631187.htm	Presses Universitaires de France	2014-10-17							PUF_SABOT_2006_01											
Paris ? La Mecque	9782130582816	9782130641674		http://www.cairn.info/paris-la-mecque--9782130582816.htm	Presses Universitaires de France	2014-08-14							PUF_SAGHI_2010_01											
Femmes et doudou	9782130563006	9782130739487		http://www.cairn.info/femmes-et-doudou--9782130563006.htm	Presses Universitaires de France	2015-09-17							PUF_SAIE_2008_01											
Les Modèles de l'action	9782130489962	9782130718628		http://www.cairn.info/les-modeles-de-l-action--9782130489962.htm	Presses Universitaires de France	2016-10-03							PUF_SAINT_1998_01											
La gauche et l'égalité	9782130570806	9782130740063		http://www.cairn.info/la-gauche-et-l-egalite--9782130570806.htm	Presses Universitaires de France	2015-04-20							PUF_SALAN_2009_01											
Du procès pénal	9782130581444	9782130641520		http://www.cairn.info/du-proces-penal--9782130581444.htm	Presses Universitaires de France	2014-07-01							PUF_SALAS_2010_01											
Hume	9782130524441	9782130636168		http://www.cairn.info/hume--9782130524441.htm	Presses Universitaires de France	2014-07-01							PUF_SALAU_2003_01											
La désobéissance à l’autorité	9782130590842			http://www.cairn.info/la-desobeissance-a-l-autorite--9782130590842.htm	Presses Universitaires de France	2015-04-20							PUF_SALAU_2012_01											
Mesures et démesure de la pauvreté	9782130525738			http://www.cairn.info/mesures-et-demesure-de-la-pauvrete--9782130525738.htm	Presses Universitaires de France	2016-11-10							PUF_SALA_2002_01											
Les procureurs	9782130582137			http://www.cairn.info/les-procureurs--9782130582137.htm	Presses Universitaires de France	2016-04-01							PUF_SALA_2010_01											
Le Code Noir	9782130583363			http://www.cairn.info/le-code-noir-ou-le-calvaire-de-canaan--9782130583363.htm	Presses Universitaires de France	2016-11-10							PUF_SALA_2012_01											
Humanisme, franc-maçonnerie et spiritualité 	9782130488828	9782130637233		http://www.cairn.info/humanisme-franc-maconnerie-et-spiritualite--9782130488828.htm	Presses Universitaires de France	2014-07-01							PUF_SALIC_1998_01											
Visions indiennes, visions baroques	9782130437567	9782130706229		http://www.cairn.info/visions-indiennes-visions-baroques--9782130437567.htm	Presses Universitaires de France	2016-08-31							PUF_SALLM_1992_01											
La philosophie d'Emmanuel Levinas	9782130561569	9782130739395		http://www.cairn.info/la-philosophie-d-emmanuel-levinas--9782130561569.htm	Presses Universitaires de France	2015-04-20							PUF_SALVA_2007_01											
Philosophie du dandysme	9782130566649	9782130739708		http://www.cairn.info/philosophie-du-dandysme--9782130566649.htm	Presses Universitaires de France	2015-09-17							PUF_SALVA_2008_01											
Les formes sensibles de la vie sociale	9782130393009	9782130699545		http://www.cairn.info/les-formes-sensibles-de-la-vie-sociale--9782130393009.htm	Presses Universitaires de France	2016-08-31							PUF_SANSO_1986_01											
Les gens de peu	9782130574798	9782130640981		http://www.cairn.info/les-gens-de-peu--9782130574798.htm	Presses Universitaires de France	2014-07-01							PUF_SANSO_2009_01											
Couples d'ici, parents d'ailleurs	9782130577737	9782130740742		http://www.cairn.info/couples-d-ici-parents d-ailleurs--9782130577737.htm	Presses Universitaires de France	2015-04-20							PUF_SANTE_2012_01											
L'Écriture comique	9782130385561	9782130698722		http://www.cairn.info/ecriture-comique--9782130385561.htm	Presses Universitaires de France	2016-08-31							PUF_SAREI_1985_01											
Autisme et secteur de psychiatrie infanto-juvénile	9782130591740	9782130742166		http://www.cairn.info/autisme-et-secteur-de-psychiatrie-infanto-juvenile--9782130591740.htm	Presses Universitaires de France	2015-09-17							PUF_SARF_2012_01											
Du Conseil de la République au Sénat	9782130523703	9782130637608		http://www.cairn.info/du-conseil-de-la-republique-au-senat--9782130523703.htm	Presses Universitaires de France	2014-07-01							PUF_SAROT_2002_01											
L’éthique de la dette	9782130484837	9782130713616		http://www.cairn.info/l-ethique-de-la-dette--9782130484837.htm	Presses Universitaires de France	2016-10-03							PUF_SARTH_1997_01											
Géographie physique	9782130589839			http://www.cairn.info/geographie-physique--9782130589839.htm	Presses Universitaires de France	2016-11-10							PUF_SAUR_2012_01											
Deleuze et l'art	9782130552895	9782130738916		http://www.cairn.info/deleuze-et-l-art--9782130552895.htm	Presses Universitaires de France	2015-09-17							PUF_SAUVA_2005_01											
Sophie Calle, l’art caméléon	9782130559986	9782130639718		http://www.cairn.info/sophie-calle-l-art-cameleon--9782130559986.htm	Presses Universitaires de France	2014-11-13							PUF_SAUVA_2007_01											
De la vocation de notre temps pour la législation et la science du droit 	9782130550365	9782130738787		http://www.cairn.info/de-la-vocation-de-notre-temps-pour-la-legislation--9782130550365.htm	Presses Universitaires de France	2015-04-20							PUF_SAVIG_2006_01											
Henry James	9782130564829			http://www.cairn.info/henry-james--9782130564829.htm	Presses Universitaires de France	2016-04-01							PUF_SAYE_2007_01											
De la trahison	9782130498674			http://www.cairn.info/de-la-trahison--9782130498674.htm	Presses Universitaires de France	2016-02-19							PUF_SCARF_1999_01											
Jean Laplanche	9782130484059			http://www.cairn.info/jean-laplanche--9782130484059.htm	Presses Universitaires de France	2016-01-04							PUF_SCAR_1997_01											
Adieu à l'esthétique	9782130500988	9782130722991		http://www.cairn.info/adieu-a-l-esthetique--9782130500988.htm	Presses Universitaires de France	2016-08-31							PUF_SCHAE_2000_01											
Le refus du féminin	9782130566434	9782130640325		http://www.cairn.info/le-refus-du-feminin--9782130566434.htm	Presses Universitaires de France	2014-07-01							PUF_SCHAE_2008_01											
Honoré de Balzac	9782130477440	9782130712688		http://www.cairn.info/honore-de-balzac--9782130477440.htm	Presses Universitaires de France	2016-10-03							PUF_SCHAF_1996_01											
La vie quotidienne des jeunes chômeurs	9782130498681	9782130637417		http://www.cairn.info/vie-quotidienne-des-jeunes-chomeurs--9782130498681.htm	Presses Universitaires de France	2014-07-01							PUF_SCHEH_1999_01											
Dramaturgies du vrai-faux	9782130463900	9782130709664		http://www.cairn.info/dramaturgies-du-vrai-faux--9782130463900.htm	Presses Universitaires de France	2016-10-03							PUF_SCHER_1994_01											
Sur la bonne vie	9782130505037	9782130722748		http://www.cairn.info/sur-la-bonne-vie--9782130505037.htm	Presses Universitaires de France	2016-10-03							PUF_SCHLA_2000_01											
Wittgenstein : la philosophie et les mathématiques	9782130418672	9782130701460		http://www.cairn.info/wittgenstein-la-philosophie-et-les-mathematiques--9782130418672.htm	Presses Universitaires de France	2016-08-31							PUF_SCHMI_1988_01											
Carl Schmitt ou le mythe du politique	9782130576006	9782130641094		http://www.cairn.info/carl-schmitt-ou-le-mythe-du-politique--9782130576006.htm	Presses Universitaires de France	2015-04-22							PUF_SCHMI_2009_01											
Wilfred R. Bion	9782130578574	9782130740858		http://www.cairn.info/wilfred-r-bion--9782130578574.htm	Presses Universitaires de France	2015-09-17							PUF_SCHM_2009_01											
La compréhension sociologique : Démarche de l’analyse typologique	9782130606253			http://www.cairn.info/la-comprehension-sociologique--9782130606253.htm	Presses Universitaires de France	2016-11-10							PUF_SCHNA_2012_01											
Lacan, les années fauve	9782130585541	9782130741527		http://www.cairn.info/lacan-les-annees-fauve--9782130585541.htm	Presses Universitaires de France	2015-09-17							PUF_SCHN_2010_01											
Le Je-ne-sais-quoi 	9782130566892			http://www.cairn.info/le-je-ne-sais-quoi--9782130566892.htm	Presses Universitaires de France	2016-11-10							PUF_SCHO_2010_01											
Leibniz et l'invention des phénomènes	9782130567097	9782130739791		http://www.cairn.info/leibniz-et-l-invention-des-phenomenes--9782130567097.htm	Presses Universitaires de France	2015-04-20							PUF_SCHUL_2009_01											
Consolation par le chien	9782130584797	9782130641940		http://www.cairn.info/consolation-par-le-chien--9782130584797.htm	Presses Universitaires de France	2015-01-01							PUF_SCHUL_2010_01											
Le Coup de foudre amoureux	9782130488835	9782130719267		http://www.cairn.info/le-coup-de-foudre-amoureux--9782130488835.htm	Presses Universitaires de France	2016-10-03							PUF_SCHUR_1997_01											
Les Solitudes	9782130532705	9782130637103		http://www.cairn.info/solitudes--9782130532705.htm	Presses Universitaires de France	2014-07-01							PUF_SCHUR_2003_01											
Reconnaissances du travail	9782130486930			http://www.cairn.info/reconnaissances-du-travail--9782130486930.htm	Presses Universitaires de France	2015-04-20							PUF_SCHWA_1998_01											
Le monde privé des ouvriers	9782130608769	9782130642893		http://www.cairn.info/le-monde-prive-des-ouvriers--9782130608769.htm	Presses Universitaires de France	2014-07-01							PUF_SCHWA_2012_01											
Avicenne. L'âme humaine	9782130506546	9782130636571		http://www.cairn.info/avicenne-l-ame-humaine--9782130506546.htm	Presses Universitaires de France	2014-07-01							PUF_SEBTI_2000_01											
Victor Hugo ou le Calcul des profondeurs	9782130448372			http://www.cairn.info/victor-hugo-ou-le-calcul-des-profondeurs--9782130448372.htm	Presses Universitaires de France	2016-03-15							PUF_SEEBA_1993_01											
La solitude apprivoisée	9782130583547	9782130641735		http://www.cairn.info/la-solitude-apprivoisee--9782130583547.htm	Presses Universitaires de France	2014-07-01							PUF_SEGAL_2010_01											
Institutions didactiques	9782130489894	9782130719625		http://www.cairn.info/institutions-didactiques--9782130489894.htm	Presses Universitaires de France	2016-10-03							PUF_SENSE_1998_01											
Violences souveraines au Moyen Âge	9782130573630	9782130740285		http://www.cairn.info/violences-souveraines-au-moyen-age--9782130573630.htm	Presses Universitaires de France	2015-04-20							PUF_SERE_2010_01											
Le système de Leibniz et ses modèles mathématiques	9782130433897	9782130638964		http://www.cairn.info/systeme-de-leibniz-et-ses-modeles-mathematiques--9782130433897.htm	Presses Universitaires de France	2014-07-01							PUF_SERRE_2002_01											
Syrie, l'État de barbarie	9782130607038	9782130742494		http://www.cairn.info/syrie-l-etat-de-barbarie--9782130607038.htm	Presses Universitaires de France	2015-04-20							PUF_SEURA_2012_01											
La révolution fratricide	9782130451693	9782130738206		http://www.cairn.info/la-revolution-fratricide--9782130451693.htm	Presses Universitaires de France	2015-01-01							PUF_SEVE_1993_01											
La question philosophique de l'existence de Dieu 	9782130580966	9782130641476		http://www.cairn.info/la-question-philosophique-de-l-existence-de-dieu--9782130580966.htm	Presses Universitaires de France	2014-07-01							PUF_SEVE_2010_01											
La politique symbolique	9782130445401	9782130635635		http://www.cairn.info/politique-symbolique--9782130445401.htm	Presses Universitaires de France	2014-07-01							PUF_SFEZ_1993_01											
Machiavel, la politique du moindre mal 	9782130501015	9782130638063		http://www.cairn.info/machiavel-la-politique-du-moindre-mal--9782130501015.htm	Presses Universitaires de France	2014-07-01							PUF_SFEZ_1999_01											
L'enjeu Machiavel	9782130514619	9782130638841		http://www.cairn.info/l-enjeu-machiavel--9782130514619.htm	Presses Universitaires de France	2014-07-01							PUF_SFEZ_2001_01											
Violence et suicide	9782130519751			http://www.cairn.info/violence-et-suicide--9782130519751.htm	Presses Universitaires de France	2016-06-05							PUF_SHEN_2004_01											
La jeunesse iranienne : une génération en crise	9782130522546	9782130637820		http://www.cairn.info/la-jeunesse-iranienne-une-generation-en-crise--9782130522546.htm	Presses Universitaires de France	2014-07-01							PUF_SHIRA_2001_01											
Deleuze et l’anti-?dipe	9782130569015	9782130640479		http://www.cairn.info/deleuze-et-l-anti-oedipe--9782130569015.htm	Presses Universitaires de France	2014-07-01							PUF_SIBER_2010_01											
Critique sociologique de l'économie	9782130547563	9782130738602		http://www.cairn.info/critique-sociologique-de-l-economie--9782130547563.htm	Presses Universitaires de France	2015-09-17							PUF_SIMIA_2006_01											
Le judaïsme et le christianisme antique	9782130457237	9782130737179		http://www.cairn.info/judaisme-et-le-christianisme-antique--9782130457237.htm	Presses Universitaires de France	2015-09-17							PUF_SIMON_1998_01											
Les Bébés et les choses ou la Créativité du développement cognitif	9782130374282	9782130696346		http://www.cairn.info/les-bebes-et-les-choses-ou-la-creativite-du-develo--9782130374282.htm	Presses Universitaires de France	2016-08-31							PUF_SINCL_1982_01											
Fortune et infortune de la femme mariée	9782130546955	9782130635727		http://www.cairn.info/fortune-et-infortune-de-la-femme-mariee--9782130546955.htm	Presses Universitaires de France	2014-07-01							PUF_SINGL_2004_01											
Religion, métaphysique et sociologie chez Bergson	9782130567103			http://www.cairn.info/religion-metaphysique-et-sociologie-chez-bergson--9782130567103.htm	Presses Universitaires de France	2015-04-20							PUF_SITBO_2009_01											
Dialogues avec Daney et autres textes	9782130560845	9782130639800		http://www.cairn.info/dialogues-avec-daney-et-autres-textes--9782130560845.htm	Presses Universitaires de France	2014-10-01							PUF_SKORE_2007_01											
Harry Potter, les raisons d'un succès	9782130522058	9782130637646		http://www.cairn.info/harry-potter-les-raisons-d-un-succes--9782130522058.htm	Presses Universitaires de France	2014-07-01							PUF_SMADJ_2001_01											
Le seigneur des anneaux ou la tentation du mal	9782130530503	9782130637493		http://www.cairn.info/le-seigneur-des-anneaux-ou-la-tentation-du-mal--9782130530503.htm	Presses Universitaires de France	2014-07-01							PUF_SMADJ_2002_01											
Le temps des filles	9782130543121	9782130738435		http://www.cairn.info/le-temps-des-filles--9782130543121.htm	Presses Universitaires de France	2015-11-08							PUF_SMAD_2004_01											
Les modèles psychanalytiques de la psychosomatique	9782130547822			http://www.cairn.info/les-modeles-psychanalytiques-de-la-psychosomatique--9782130547822.htm	Presses Universitaires de France	2016-01-04							PUF_SMAD_2008_01											
D'une bêtise à l'autre	9782130575153			http://www.cairn.info/d-une-betise-a-l-autre--9782130575153.htm	Presses Universitaires de France	2016-02-19							PUF_SMAD_2009_01											
Le couple et son histoire	9782130578321			http://www.cairn.info/le-couple-et-son-histoire--9782130578321.htm	Presses Universitaires de France	2016-02-19							PUF_SMAD_2011_01											
Le narcissime	9782130524755	9782130737315		http://www.cairn.info/narcissime--9782130524755.htm	Presses Universitaires de France	2015-09-17							PUF_SOCIE_2002_01											
Lacan, l'inconscient réinventé	9782130576358	9782130641162		http://www.cairn.info/lacan-l-inconscient-reinvente--9782130576358.htm	Presses Universitaires de France	2014-08-14							PUF_SOLER_2009_01											
La parentalité	9782130530534			http://www.cairn.info/la-parentalite--9782130530534.htm	Presses Universitaires de France	2016-02-19							PUF_SOLI_2002_01											
Heidegger, Aristote, Luther	9782130549789	9782130638254		http://www.cairn.info/heidegger-aristote-luther--9782130549789.htm	Presses Universitaires de France	2015-04-20							PUF_SOMME_2005_01											
Nihilismes	9782130477174			http://www.cairn.info/nihilismes--9782130477174.htm	Presses Universitaires de France	2016-03-15							PUF_SOUCH_1996_01											
Harold Searles	9782130550747			http://www.cairn.info/harold-searles--9782130550747.htm	Presses Universitaires de France	2016-04-01							PUF_SOUF_2005_01											
Études théâtrales	9782130543206	9782130639497		http://www.cairn.info/etudes-theatrales--9782130543206.htm	Presses Universitaires de France	2014-10-01							PUF_SOUIL_2005_01											
La Grammaire philosophique chez Platon	9782130433859	9782130704171		http://www.cairn.info/la-grammaire-philosophique-chez-platon--9782130433859.htm	Presses Universitaires de France	2016-08-31							PUF_SOULE_1991_01											
Wittgenstein et le tournant grammatical	9782130539858	9782130636182		http://www.cairn.info/wittgenstein-et-le-tournant-grammatical--9782130539858.htm	Presses Universitaires de France	2014-07-01							PUF_SOULE_2004_01											
Quand le film nous parle	9782130589549	9782130741879		http://www.cairn.info/quand-le-film-nous-parle--9782130589549.htm	Presses Universitaires de France	2015-09-17							PUF_SOULE_2011_01											
Éducation et judaïsme, entre profane et sacré	9782130588580			http://www.cairn.info/education-et-judaisme-entre-profane-et-sacre--9782130588580.htm	Presses Universitaires de France	2016-01-04							PUF_SOUL_2011_01											
Les différents modes d’existence	9782130574873	9782130740438		http://www.cairn.info/les-differents-modes-d-existence--9782130574873.htm	Presses Universitaires de France	2015-09-17							PUF_SOURI_2009_01											
L’Europe de 1815 à nos jours	9782130576952	9782130641193		http://www.cairn.info/l-europe-de-1815-a-nos-jours--9782130576952.htm	Presses Universitaires de France	2014-10-15							PUF_SOUTO_2009_01											
Montesquieu, les « Lettres persanes » : De l'anthropologie à la politique	9782130484035	9782130713081		http://www.cairn.info/montesquieu-les-lettres-persanes-de-l-anthropologi--9782130484035.htm	Presses Universitaires de France	2016-10-03							PUF_SPECT_1997_01											
Galilée	9782130524489	9782130636175		http://www.cairn.info/galilee-dialogue-sur-les-deux-grands-systemes--9782130524489.htm	Presses Universitaires de France	2014-10-01							PUF_SPRAN_2004_01											
Lire	9782130477051	9782130718277		http://www.cairn.info/lire--9782130477051.htm	Presses Universitaires de France	2016-10-03							PUF_SPREN_1996_01											
Quel avenir pour la sociologie ? : Quête de sens et compréhension du monde social	9782130557555	9782130739180		http://www.cairn.info/quel-avenir-pour-la-sociologie--9782130557555.htm	Presses Universitaires de France	2015-04-20							PUF_SPURK_2006_01											
Histoire européenne du roman médiéval	9782130443063	9782130706113		http://www.cairn.info/histoire-europeenne-du-roman-medieval--9782130443063.htm	Presses Universitaires de France	2016-08-31							PUF_STANE_1992_01											
Saint Paul	9782130419181	9782130636311		http://www.cairn.info/saint-paul--9782130419181.htm	Presses Universitaires de France	2014-07-01							PUF_STANI_1988_01											
Vie Associative et démocratie nouvelle	9782130359210	9782130715016		http://www.cairn.info/vie-associative-et-democratie-nouvelle--9782130359210.htm	Presses Universitaires de France	2016-08-31							PUF_STASI_1979_01											
Philosophie occidentale et concepts bouddhistes	9782130593096			http://www.cairn.info/philosophie-occidentale-et-concepts-bouddhistes--9782130593096.htm	Presses Universitaires de France	2016-01-04							PUF_STEP_2011_01											
Les mondes de Vermeer	9782130573999			http://www.cairn.info/les-mondes-de-vermeer--9782130573999.htm	Presses Universitaires de France	2015-04-20							PUF_STERC_2009_01											
Séductions du bourreau	9782130584308	9782130641872		http://www.cairn.info/seductions-du-bourreau-negation-des-victimes--9782130584308.htm	Presses Universitaires de France	2014-11-04							PUF_STGIL_2010_01											
Nietzsche et la critique de la chair	9782130587934	9782130642251		http://www.cairn.info/nietzsche-et-la-critique-de-la-chair--9782130587934.htm	Presses Universitaires de France	2015-01-01							PUF_STIEG_2011_01											
L'Humour juif dans la littérature de Job à Woody Allen	9782130384625	9782130698425		http://www.cairn.info/humour-juif dans-la-litterature-de-job-a-woody-all--9782130384625.htm	Presses Universitaires de France	2016-08-31							PUF_STORA_1984_01											
Le totémisme aujourd’hui	9782130528784	9782130636588		http://www.cairn.info/le-totemisme-aujourd-hui--9782130528784.htm	Presses Universitaires de France	2014-07-01							PUF_STRAU_2002_01											
Voir, atteindre, toucher	9782130433507	9782130704140		http://www.cairn.info/voir-atteindre-toucher--9782130433507.htm	Presses Universitaires de France	2016-08-31							PUF_STRER_1991_01											
L'Europe et le droit 	9782130522843	9782130637622		http://www.cairn.info/l-europe-et-le-droit--9782130522843.htm	Presses Universitaires de France	2014-07-01							PUF_STROM_2002_01											
Stylistique anglaise	9782130460626	9782130639039		http://www.cairn.info/stylistique-anglaise--9782130460626.htm	Presses Universitaires de France	2014-07-01							PUF_SUHAM_1994_01											
Psychologie de la santé	9782130593157			http://www.cairn.info/psychologie-de-la-sante--9782130593157.htm	Presses Universitaires de France	2016-11-10							PUF_SULTA_2012_01											
Pour une politique des sciences de l'Homme et de la société	9782130520887	9782130635697		http://www.cairn.info/pour-une-politique-des-sciences-de-l-homme-et-de-l--9782130520887.htm	Presses Universitaires de France	2014-07-01							PUF_SUPIO_2001_01											
Critique du droit du travail	9782130559757	9782130639688		http://www.cairn.info/critique-du-droit-du-travail--9782130559757.htm	Presses Universitaires de France	2014-07-01							PUF_SUPIO_2007_01											
Dennett : un naturalisme en chantier	9782130541837	9782130636106		http://www.cairn.info/dennett-un-naturalisme-en-chantier--9782130541837.htm	Presses Universitaires de France	2014-10-28							PUF_SYMON_2005_01											
Loczy : un nouveau paradigme ? 	9782130607793	9782130742548		http://www.cairn.info/loczy-un-nouveau-paradigme--9782130607793.htm	Presses Universitaires de France	2015-09-17							PUF_SZAN_2012_01											
Sécurité des patients, sécurité des consommateurs	9782130574163			http://www.cairn.info/securite-des-patients-securite-des-consommateurs--9782130574163.htm	Presses Universitaires de France	2016-04-01							PUF_TABU_2009_01											
Le polar américain, la modernité et le mal (1920-1960)	9782130546054			http://www.cairn.info/le-polar-americain-la-modernite-et-le-mal--9782130546054.htm	Presses Universitaires de France	2016-01-04							PUF_TADI_2006_01											
La nouvelle propagande antijuive	9782130575764	9782130740551		http://www.cairn.info/la-nouvelle-propagande-antijuive--9782130575764.htm	Presses Universitaires de France	2015-09-17							PUF_TAGUI_2010_01											
Morales de l'art	9782130574453	9782130740384		http://www.cairn.info/morales-de-l-art--9782130574453.htm	Presses Universitaires de France	2015-04-20							PUF_TALON_2009_01											
Maillons herméneutiques	9782130575696	9782130740520		http://www.cairn.info/maillons-hermeneutiques--9782130575696.htm	Presses Universitaires de France	2015-09-17							PUF_TAMI_2009_01											
Émotions et valeurs	9782130508427	9782130725343		http://www.cairn.info/emotions-et-valeurs--9782130508427.htm	Presses Universitaires de France	2016-10-03							PUF_TAPPO_2000_01											
La division du travail éducatif	9782130577416	9782130740681		http://www.cairn.info/la-division-du-travail-educatif--9782130577416.htm	Presses Universitaires de France	2015-04-20							PUF_TARDI_2010_01											
L'Amérique latine écartelée : pouvoir et violence à l’épreuve de la fiction	9782130606888			http://www.cairn.info/l-amerique-latine-ecartelee-pouvoir-et-violence--9782130606888.htm	Presses Universitaires de France	2016-11-10							PUF_TAUZI_2012_01											
