publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Arabian Business (web site)											FARA													
Assam Tribune, The (Guwahati, India)											FASM													
Point de Vue Laurentides (Sainte-Agathe)											FB													
M2 Banking and Credit News											FBAC													
Bahrain News Agency											FBAH													
Business Times (Malaysia)											FBTM													
Business Recorder											FBUR													
Business Today (India)											FBUT													
Courrier Frontenac	0704-0474										FC													
China Daily (web site)											FCHI													
Cihan News Agency (CNA)											FCIH													
Computeractive	1461-6211										FCOA													
Computing	2040-0756										FCOM													
Computer News Middle East											FCON													
CPI Financial											FCPI													
Daily The Pakistan Banker											FDPB													
Daily Times (Pakistan)											FDTP													
AFP Infos Economiques	1293-3260										FE													
Journal Le Nord (St-Jérôme)											FF													
Financial Director	0961-2556										FFID													
Financial Express, The (Bangladesh)											FFIE													
Financial Daily, The											FFIN													
Fredericton Daily Gleaner, The	0821-6983										FG													
Gulf Industry (Bahrain)											FGUI													
Gulf Construction											FGUL													
Gulf Weekly (Bahrain)											FGUW													
Indo-Asian News Service (IANS)											FIAN													
Independent Television News Limited (ITN)											FIBD													
India Business Insight Database											FIBI													
Finyear (site web)											FIN													
India Today											FIND													
Abitibi Express Rouyn-Noranda/Abitibi-Ouest											FJ													
Abitibi Express Vallée-de-l'Or/Amos-Harricana											FK													
Point de Vue Laurentides (Mont-Tremblant)											FL													
Legal Week (web site)	1466-1489										FLEG													
Journal des Finances Magazine, Le											FM													
M2 M and A Navigator											FMAA													
Mail Today (New Delhi, India)											FMAI													
New Nation, The (Bangladesh)											FNEW													
Philippine Daily Inquirer											FPHD													
Philippines News Agency, The											FPHI													
Fusions et Acquisitions magazine	#0942-2055										FQ													
Investir (site web)											FR													
Berry républicain, Le	0988-8357										FRB													
Echo républicain, L'											FRE													
Journal du Centre, Le	0996-1259										FRJ													
Montagne, La	1282-9188										FRM													
Populaire du Centre, Le	1625-1385										FRP													
République du Centre, La	0221-1750										FRR													
Yonne républicaine, L'	0247-8293										FRY													
Filing Services Canada											FSC													
7 Days (Dubai)											FSEV													
Statesman, The (Pakistan)											FSTA													
Times of Central Asia, The											FTCA													
FranceTv Info (web TV)											FTD													
France 3 - Régions (site web)											FTE													
FranceTv Info (site web)											FTF													
Funds											FUN													
United News of Bangladesh											FUNB													
United News of India (UNI)											FUNI													
Canada NewsWire (français)											FW													
Aurore boréale, L' (Whitehorse, YK)	1917-6686										FX													
Courrier de la Nouvelle-Écosse, Le	1184-2008										FY													
Voix acadienne, La (Summerside, PEI)	1195-5066										FZ													
AGEFI Quotidien, L'	0755-1940										GA													
Argus de l'assurance, L' (site web)											GAAB													
Guardian, The (Charlottetown)	0832-2708										GC													
JCN Newswire											GDC													
M2 PressWIRE											GDG													
Pakistan Press International (PPI)											GDP													
PR Newswire Europe (english)											GDS													
Financial Times (web site)											GE													
Biographies - L'AGEFI											GEB													
Emballages magazine (site web)											GEMB													
Guide des Etats-Majors - Sociétés - L'AGEFI											GES													
Echo touristique, L' (site web)											GETB													
Financial Times											GF													
Evening Standard, The (London, UK)											GFL													
Middle East, The											GFP													
AGEFI Actifs, L'											GG													
AGEFI Hebdo, L'											GH													
Investir-Le Journal des finances											GI													
Argus de l'assurance, L'											GIA													
Automobile et l'entreprise, L'											GIC													
Décision Atelier											GID													
Echo touristique, L'											GIE													
Decision Atelier PL											GIF													
Industrie et Technologies											GII													
LSA											GIL													
Néorestauration											GIN													
Industrie et Technologies (site web)											GITB													
Usine Nouvelle, L'											GIU													
Journal des finances, Le	0021-8049										GJ													
Al Arabiya (Dubai, UAE)											GJA													
Journal de l'environnement (site web)											GJDE													
Daily News Egypt											GJE													
Dar Al Hayat (Beirut, Lebanon)											GJF													
Emirates News Agency (WAM)											GJI													
Gulf News (United Arab Emirates)											GJQ													
Moj News Agency (Tehran, Iran)											GJU													
Oil and Gas News											GJW													
Pajhwok Afghan News (Kabul, Afghanistan)											GJY													
AGEFI, L' (site web)											GK													
Annuaire de la finance  - Sociétés - L'AGEFI											GKA													
Egyptian Gazette, The (Cairo, Egypt)											GLC													
Palestine Chronicle, The (Mountlake Terrace, WA)											GLF													
Tripoli Post, The (Tripoli, Libya)											GLH													
Week, The (Muscat, Oman)											GLI													
Times of Oman (Muscat, Oman)											GLN													
TradeArabia (Manama, Bahrain)											GLO													
Yemen Times (Sana'a, Yemen)											GLP													
LSA (site web)											GLSB													
Néorestauration (site web)											GNRB													
JdF (site web)											GO													
Investissement Conseils	1161-8116										GQ													
GreenUnivers (site web)											GRE													
Stratégies Logistique (site web)											GSLB													
Usine Nouvelle, L' (site web)											GUNB													
Gestion de Fortune	1163-720X										GW													
Journal Nouvelles Hebdo											GZ													
Daily News, The (Halifax)											HA													
Arômes Ingrédients Additifs	1260-9978										HB													
CosmeticNews Weekly 											HC													
Community Herald (Halifax)											HCH													
Cosmétique Hebdo											HD													
Cosmétique Mag											HE													
Chronicle Herald, The (Halifax, NS)	0828-1807										HH													
Chronicle Herald, The (Halifax, NS) (web site)											HHW													
Canadian Press, The - Broadcast wire											HI													
Parfums Cosmétiques Actualités (english)											HJ													
Aéronautique Business											HK													
Automobile et Composants											HL													
Capital Finance											HM													
Hémicycle, l'											HMC													
HazMat Management (web site ref.)											HMW													
Énergies news											HO													
Lettre des Télécommunications, La											HP													
Lettre du Transport et de la Logistique, La											HQ													
Presse Canadienne, La - Le fil radio											HR													
Hamilton Spectator (web site ref.)											HSW													
Sport Finance et Marketing											HT													
Humanité, L'	0242-6870										HU													
Thomson Reuters ONE (danske)											HUDA													
Thomson Reuters ONE (deutsch)											HUDE													
Thomson Reuters ONE (español)											HUES													
Thomson Reuters ONE (íslenska)											HUIS													
Thomson Reuters ONE (italiano)											HUIT													
Thomson Reuters ONE (norske)											HUNO													
Thomson Reuters ONE (português)											HUPO													
Thomson Reuters ONE (suomalainen)											HUSU													
Thomson Reuters ONE (svenska)											HUSV													
Huffington Post - UK, The (web site ref.)											HUU													
Africa Energy Intelligence	1635-2742										HV													
Africa Mining Intelligence	1624-0022										HW													
Maghreb Confidential											HX													
Indian Ocean Newsletter, The											HY													
Intelligence Online											HZ													
Courrier du Lac, Le (Alma)											IA													
Courrier Bordeaux-Cartierville											IB													
Barrie Examiner, The (ON) (web site ref.)											IBAR													
Intelligencer, The (Belleville) (web site ref.)											IBEL													
Expositor, The (Brantford, ON) (web site ref.)											IBRF													
Computer Dealer News (web site)											ICD													
Chatham Daily News (ON) (web site ref.)											ICHA													
Simcoe Reformer (ON) (web site ref.)											ICHR													
CIO Canada (web site)											ICI													
Enterprise-Bulletin (Collingwood) (web site ref.)											ICOE													
Computer World Canada (web site)											ICW													
Voix Pop, La (Côte St-Paul, St-Henri, Ville Émard)											ID													
Direction informatique (site web)											IDI													
Messager Lachine et Dorval, Le (QC)											IE													
Standard, The (Elliot Lake, ON) (web site ref.)											IELL													
Messager LaSalle, Le											IF													
Créativité Montréal (site web)											IFC													
Guide annuel médias											IFG													
Guide COM											IFH													
Guide COM, Le											IFI													
Novae (site web)											IFN													
Infopresse (site web)											IFP													
Guide événement											IFV													
Gananoque Reporter, The (ON) (web site ref.)											IGAN													
International New York Times	0294-8052										IH													
Post, The (Hanover, ON) (web site ref.)											IHAN													
Hinton Parklander, The (AB) (web site ref.)											IHIN													
Innisfil Examiner (ON) (web site ref.)											IINN													
Inport News (Port Colborne, ON) (web site ref.)											IINP													
IT World Canada (web site)											IIT													
Messager Verdun, Le											IJ													
Kingston Whig Standard, The (ON) (web site ref.)											IKIN													
Northern News (Kirkland Lake, ON) (web site ref.)											IKIR													
Courrier International	1154-516X										IL													
Investir Magazine											IM													
Metro (Hamilton) (web site ref.)											IMEH													
Metro (Kitchener) (web site ref.)											IMEK													
Metro (Regina) (web site ref.)											IMEN													
Metro (Saskatoon) (web site ref.)											IMES													
Metro (Victoria) (web site ref.)											IMEV													
Metro (Windsor) (web site ref.)											IMEW													
Network World Canada (web site)											INE													
International New York Times (site web)											INH													
Niagara Falls Review (ON) (web site ref.)											INIA													
North Bay Nugget (ON) (web site ref.)											INOR													
IntelliNews											INT													
Nouvelles Saint-Laurent News (QC)											IO													
Packet and Times (Orillia, ON) (web site ref.)											IORI													
Sun Times, The (Owen Sound, ON) (web site ref.)											IOWE													
Express de Mont-Royal, L'											IP													
Pelham News (ON) (web site ref.)											IPEL													
Daily Observer, The (Pembroke, ON) (web site ref.)											IPEM													
Peterborough Examiner, The (ON) (web site ref.)											IPET													
Express d'Outremont, L'											IQ													
Express d'Outremont/Mont Royal, L'											IR													
Magazine de l'Île-des-Soeurs, Le (QC)											IS													
Sarnia Observer (ON) (web site ref.)											ISAR													
Sarnia This Week (ON) (web site ref.)											ISAT													
Sault Star, The (ON) (web site ref.)											ISAU													
SMB eXtra											ISM													
Standard, The (St. Catharines, ON) (web site ref.)											ISTC													
Standard-Freeholder (Cornwall, ON) (web site ref.)											ISTF													
Sudbury Star, The (ON) (web site ref.)											ISUD													
Daily Press, The (Timmins, ON) (web site ref.)											ITID													
ITN (web site ref.)											ITN													
Today's Farmer (Chatham, ON) (web site ref.)											ITOA													
Computer Dealer News (web site ref.)											ITWA													
Direction Informatique (site web réf.)											ITWB													
IT Business Canada (web site ref.)											ITWC													
IT World Canada (web site ref.)											ITWD													
Forum											IU													
Courier Press (Wallaceburg, ON) (web site ref.)											IWAL													
Welland Tribune (ON) (web site ref.)											IWEN													
Nouvelle Union édition Weekend, La (Victoriaville)											IX													
Express, L' (éd. du mercredi)  (Drummondville, QC)											IY													
Avenir de l'Érable, L' (Plessisville)											IZ													
Avenir de l'Est (Pointe-aux-Trembles - Mtl-Est)											JA													
Aite Group (web site ref.)											JAG													
Courrier Ahuntsic											JB													
Boston Consulting Group (web site ref.)											JBC													
Flambeau (Mercier - Anjou)											JC													
CapGemini Financial Services (web site ref.)											JCF													
Celent (web site ref.)											JCL													
Concorde, La (Saint-Eustache)											JCO													
Concorde, La - Cahier											JCP													
Éveil Agricole, L'											JCQ													
Faubourg Boisbriand											JCR													
Guide de Montréal-Nord											JD													
Journal des entreprises, Le											JDE													
Jdf.com - Guide SRD											JDF													
Deloitte Financial Services (web site ref.)											JDS													
Hebdo Rive Nord (week-end) (Repentigny, QC)											JE													
Éveil, L' (Saint-Eustache)											JEV													
Journal de Rosemont La Petite-Patrie (QC)											JF													
Hebdo Rive Nord (Repentigny)											JG													
Grant Thornton (web site ref.)											JGT													
Informateur de Rivière-des-Prairies, L'											JH													
Plateau, Le											JI													
Progrès Villeray - Parc Extension (QC)											JJ													
VM Ville-Marie, Vieux-Montréal, Le											JK													
Nouvelles Hochelaga-Maisonneuve											JL													
Progrès Saint-Léonard											JM													
Reflet du Lac, Le (Magog)											JN													
Nord Info (Sainte-Thérèse)											JNO													
Express, L' (éd. du dimanche)  (Drummondville, QC)											JO													
Journal, Le - Barreau du Québec											JOU													
Journal-Pioneer, The (Summerside)											JP													
Nouvelle Union mercredi, La (Victoriaville, QC)											JQ													
Régional, Le (Est de Montréal)											JR													
Action D'Autray, L' (Berthierville)											JS													
Québec Inc.	1714-0323										JSQ													
Journal de l'assurance, Le	1198-4678										JSS													
Insurance and Investment Journal, The	1205-6189										JST													
Echo de Maskinongé, L' (Louiseville)											JT													
Action mercredi, L' (Joliette, QC)											JU													
Action week-end, L' (Joliette)											JV													
Voix des Mille-Iles, La (Sainte-Thérèse)											JVO													
Voix des Mille-Iles, La - Cahier											JVP													
Moose Jaw Times Herald (SK)	0841-6729										JW													
Éveil, L' (site web)											JWE													
Nord Info (site web)											JWN													
Express Montcalm, L'											JX													
Roussillon Express											JY													
Journal Matawinie des gens d'en haut, Le											JZ													
Advocate, The (Pictou County, NS)											KB													
Contra Costa Times (San Francisco, CA)											KC													
Kitchissippi Times											KD													
Wichita Eagle, The (KS)											KE													
Star-Telegram (Fort Worth, TX)											KF													
Atlantic Boating News											KG													
Lexington Herald-Leader (KY)											KH													
Philadelphia Inquirer, The (PA)											KI													
Mercury News, The (San Jose, CA)											KJ													
Kansas City Star, The (MO)											KK													
Times Leader (Wilkes-Barre, PA)											KL													
Miami Herald, The (FL)											KM													
News-Sentinel, The (Fort Wayne, IN)											KN													
Charlotte Observer, The (NC)											KO													
Pioneer Press (St. Paul, MN)											KP													
Atlantic Fisherman											KQ													
Detroit Free Press (MI)											KS													
Duluth News Tribune (MN)											KT													
Tribune, The (San Luis Obispo, CA)											KU													
Hub Now											KV													
McClatchy Washington Bureau											KW													
Linéaires											KX													
Process Alimentaire											KY													
Rayon Boissons											KZ													
Presse, La	0317-9249										LA													
Presse+, La											LAA													
LiveActu Capital											LAC													
Antiquités Pratique											LAN													
Argent et Patrimoine											LAR													
Automobile Revue											LAT													
Lettre de l'audiovisuel, La											LAU													
Automobile Revue 4x4 et SUV											LAV													
CBC Television - Country Canada											LB													
Belles Régions de France											LBE													
Bio et Nature Magazine											LBI													
Boursier (site web)											LBO													
Croix, La	0242-6056										LC													
Carnets de la Philosophie, Les											LCA													
Célébrité Magazine											LCE													
Création d'Entreprise Magazine											LCR													
Cuisine Magazine											LCU													
Cuisine Revue											LCV													
Cuisiner Au Jour le Jour											LCX													
Devoir, Le	0319-0722										LE													
Europe 1 (site web)											LEA													
Devoir, Le (blogues)											LEB													
Entreprendre											LEN													
Essentiel de la Déco, L'											LEP													
Essentiel de la Moto, L'											LEQ													
Essentiel de la Psycho, L'											LER													
Science Revue											LES													
Essentiel de l'Auto, L'											LET													
Devoir, Le (site web)											LEW													
Essentiel du Jardin, L'											LEX													
Figaro, Le	0182-5852										LF													
Faire Soi-Même											LFA													
Féminin Déco											LFD													
Figaro, Le (site web)											LFF													
Féminin Maison											LFG													
Féminin Psycho											LFI													
Féminin Santé											LFJ													
Foot, Le											LFK													
Foot Lyon, Le											LFL													
Figaro Magazine, Le	0184-9336										LFM													
Foot Marseille, Le											LFP													
Foot St-Etienne, Le											LFR													
Sport 24 (site web)											LFS													
TV Mag (site web)											LFT													
Franchise et Business											LFX													
Figaro Étudiant, Le (site web)											LFY													
Madame Figaro (site web)											LFZ													
Presse Affaires Magazine, La											LG													
Gazette de l'Info, La											LGA													
Foot Gazette des transferts, Le											LGB													
SouthShore Now (blogs)											LGG													
Progress Bulletin (Lunenburg Co., NS)											LGP													
SouthShore Now (web site)											LGS													
Lethbridge Herald, The	0839-4938										LH													
Libération	0335-1793										LI													
Libération (blogues)											LIB													
LibéBordeaux (site web)											LID													
Écrans (site web)											LIE													
Libération (site web)											LIF													
LibéLille (site web)											LII													
LibéLyon (site web)											LIL													
LibéMarseille (site web)											LIM													
LibéOrléans (site web)											LIO													
LibéRennes (site web)											LIR													
LibéStrasbourg (site web)											LIS													
LibéToulouse (site web)											LIT													
CBC Television - Disclosure											LJ													
Jdd, Le (site web)											LJD													
Jour de France											LJF													
CBC Television - Marketplace											LK													
CBC Television - the fifth estate											LL													
Lettre A, La	0220-1127										LLA													
Monde, Le	0395-2037										LM													
Magazine, Le											LMA													
Magazine des Livres, Le											LMB													
Monde de l'Éducation, Le	1297-2185										LME													
Monde, Le (site web)											LMF													
Maison Décoration Campagne											LMG													
M Le Magazine du Monde											LMM													
Maison Revue Brocante											LMR													
CBC Television - Venture's Dreamers and Schemers											LN													
CBC Television - Saturday Report											LO													
Orient-Le Jour, L'											LOJ													
Paris Match (site web)											LPB													
Philosophie Pratique											LPH													
Presse News 											LPN													
Pourquoi Magazine											LPO													
Pratique Cuisine											LPQ													
Pratique Magazine											LPR													
Pratique Santé											LPS													
CBC Television - Sunday Night											LQ													
Question Santé											LQS													
Lire	0338-5019										LR													
Rugby Magazine, Le											LRU													
Soleil, Le	0319-0730										LS													
Santé Revue											LSA													
Santé Revue Seniors											LSB													
Science Magazine											LSC													
S'Enrichir Magazine											LSF													
Spécial Chats											LSJ													
Spécial Chiens											LSK													
Sport Magazine, Le											LSM													
Star Fan											LSR													
Stop Arnaques											LST													
Droit, Le	0839-4865										LT													
Terroirs de France											LTE													
CBC Television - The National											LU													
CBC Radio - Quirks and Quarks											LV													
Micro Pratique											LVA													
Monde du Camping-Car, Le											LVB													
Moto Revue											LVC													
Quotidien du Tourisme, Le											LVD													
Rock and Folk											LVE													
Transport Info Hebdo											LVF													
CBC Radio - The World at Six											LW													
West Africa Newsletter											LWA													
CBC Radio - The World this Weekend											LX													
Lyon Plus											LY													
Presse Affaires, La (site web)											LZ													
Actu Labo	1764-1837										MCA													
Macleans (web site ref.)											MCL													
Contrats Publics											MCO													
Lettre Valloire, La	0986-6523										MCV													
Monde diplomatique, Le	0026-9395										MD													
Monde diplomatique, Le (carnets)											MDC													
Marianne (site web)											MDQ													
Mer et Marine (site web)											MEA													
Centre Presse Aveyron											MF													
Medicine Hat News	0834-9584										MH													
Investor's Business Daily											MIB													
Kirkus Reviews	0042-6598										MKR													
Midi Libre											ML													
Midi Libre (blogues)											MLB													
Midi Libre (site web)											MLE													
Marketing Magazine (web site ref.)											MMW													
Indépendant, L'											MN													
Indépendant, L' (blogues)											MNB													
Indépendant, L' (site web)											MNE													
Métro (Montréal)											MO													
AMC Le Moniteur Architecture	0998-4194										MOA													
Gazette des communes, La (blogues)											MOB													
Cahiers Techniques du Bâtiment, Les	0241-6794										MOC													
Bulletin Européen du Moniteur, Le											MOD													
Moniteur Entrepreneurs et Installateurs, Le	2105-8342										MOE													
Gazette des communes, La											MOG													
Gazette des communes, La (site web)											MOH													
Opérations Immobilières											MOI													
Journal du Chauffage et du Sanitaire, Le	1148-554X										MOJ													
Négoce	0767-4430										MON													
Paysage Actualités	0395-2916										MOP													
Gazette Santé-Social, La											MOS													
Moniteur des Travaux Publics et du Bâtiment, Le											MOT													
Moniteur, Le (site web)											MOV													
Nouveau Marianne, Le	1275-7500										MQ													
Moncton Times and Transcript, The	1912-1504										MT													
ThomasNet											MTI													
Manière de voir	1241-6290										MX													
Monde diplomatique, Le (english edition)	0026-9395										MZ													
Nouvelle République Dimanche, La											NA													
Age, The (Australia) (Abstracts)											NAAG													
Australian, The (Abstracts)											NAAI													
Australian Financial Review, The (Abstracts)											NAAJ													
Australian Financial Review Boss, The (Abstracts)											NAAK													
Australian Financial Review, The (Capital)											NAAL													
Australian Financial Review Magazine (Abstracts)											NAAM													
BRW (Abstracts)											NABR													
News-Insurances (web site)											NAI													
Albawaba (web site)											NALC													
Money Management (Australia) (Abstracts)											NAMO													
News-Assurances Pro (site web)											NAP													
Arkansas Daily Weblog											NARD													
Arkansas Times											NARK													
News-Assurances (site web)											NAS													
Sydney Morning Herald, The (Abstracts)											NASY													
Telegraph-Journal (NB)	1910-8001										NB													
Blogs - Arts and culture											NBAR													
Blogs - Automotive											NBAU													
Blogs - Aviation											NBAV													
Blogs - Business											NBBU													
Blogs - Consumer affairs											NBCO													
Blogs - Education											NBED													
Blogs - Energy											NBEN													
Blogs - Environment											NBEV													
Blogs - Fashion and beauty											NBFA													
Blogs - Finance											NBFI													
Blogs - Food											NBFO													
Blogs - Health											NBHE													
Blogs - Information Science											NBIN													
Blogs - Law											NBLA													
Blogs - Marketing											NBMA													
Blogs - Media											NBME													
Blogs - Management											NBMG													
Blogs - News											NBNE													
Blogs - Politics											NBPO													
Blogs - Real estate											NBRE													
News-Banques (site web)											NBS													
Blogs - Science and technology											NBSC													
Blogs - Society											NBSO													
Blogs - Sports and leisure											NBSP													
Blogs - Travel and tourism											NBTR													
Queens County Advance, The (Liverpool, NS)											NC													
AdnKronos International (Italy)											NCAA													
Ada Evening News (OK)											NCAB													
Agweek Magazine											NCAC													
Aiken Standard (SC)											NCAD													
Aegis, The (Bel Air, MD)											NCAE													
Austin American-Statesman (TX)											NCAF													
Ashland Daily Tidings (OR)											NCAG													
Austin Daily Herald (MN)											NCAH													
Arbutus Times (Catonsville, Md)											NCAI													
Al Jazeera											NCAJ													
Alamogordo Daily News (NM)											NCAK													
Alaska Journal of Commerce (Anchorage)											NCAL													
Albuquerque Journal (NM)											NCAM													
AllBusiness (web site)											NCAN													
AME Info - Abu Dhabi, United Arab Emirates											NCAO													
American News (Aberdeen, SD)											NCAP													
Anna-Melissa Tribune, The (Van Alstyne, TX)											NCAQ													
Americus Times Recorder (Columbus, GA)											NCAR													
Anniston Star, The (AL)											NCAS													
Arab News											NCAT													
Arizona Daily Star, The (Tucson)											NCAU													
Arizona Daily Sun, The (Flagstaff)											NCAV													
Athens Banner-Herald (GA)											NCAW													
Athens Daily Review (TX)											NCAX													
Atlanta Journal-Constitution, The (GA)											NCAY													
Augusta Chronicle, The (GA)											NCAZ													
Baltimore Sun, The (MD)											NCBA													
Bangkok Post											NCBB													
Beaufort Gazette, The (SC)											NCBC													
Bartlesville Examiner-Enterprise (OK)											NCBD													
Belleville News-Democrat (IL)											NCBF													
Billings Gazette (MT)											NCBG													
Baker City Herald (OR)											NCBH													
Bismarck Tribune, The (ND)											NCBI													
Bluefield Daily Telegraph (WV)											NCBJ													
Bradenton Herald, The (FL)											NCBL													
Broomfield Enterprise (CO)											NCBM													
Breckenridge American (TX)											NCBN													
Bristol Herald Courier (VA)											NCBO													
Brownsville Herald, The (TX)											NCBQ													
Brunswick News, The (GA)											NCBR													
Brush News-Tribune (CO)											NCBS													
Baltimore Messenger (Towson, MD)											NCBT													
Cary News (NC)											NCCA													
Cedar Creek Pilot (TX)											NCCB													
Chapel Hill News, The (NC)											NCCC													
Charleston Daily Mail (WV)											NCCD													
Charleston Gazette, The (WV)											NCCE													
Chattanooga Times/Free Press (TN)											NCCF													
Claremore Daily Progress (OK)											NCCG													
Clay Center Dispatch (KS)											NCCH													
Cleburne Times-Review (TX)											NCCI													
Clinton Herald (IA)											NCCJ													
Clovis News Journal (NM)											NCCK													
Columbian, The (Vancouver, WA)											NCCM													
Columbus Telegram (NE)											NCCN													
Commerce Journal, The (Commerce, TX)											NCCO													
Commercial Appeal, The (Memphis, TN)											NCCP													
Commercial-News (Danville, IL)											NCCQ													
Commonwealth Journal (Somerset, KY)											NCCR													
Computer Column											NCCS													
Cordele Dispatch (GA)											NCCT													
Corsicana Daily Sun (TX)											NCCU													
Creston News Advertiser (IA)											NCCV													
Crossville Chronicle (TN)											NCCW													
Cullman Times, The (AL)											NCCX													
Culpeper Star-Exponent (VA)											NCCY													
Cumberland Times-News (MD)											NCCZ													
Daily Camera (Boulder, CO)											NCDA													
Daily Citizen, The (Dalton, GA)											NCDB													
Daily Gazette, The (Sterling, IL)											NCDC													
Daily Independent, The (Ashland, KY)											NCDD													
Daily Iowegian (Centerville, IA)											NCDE													
Daily News, The (Bowling Green, KY)											NCDF													
Daily Progress, The (Charlottesville, VA)											NCDH													
Daily Republic, The (Mitchell, SD)											NCDI													
Daily Southerner, The (Tarboro, NC)											NCDJ													
Daily Star, The (Beirut, Lebanon)											NCDK													
Superior Telegram (WI)											NCDL													
Daily Times (Pryor, OK)											NCDM													
Daily Times, The (Farmington, NM)											NCDN													
Danville Register and Bee (VA)											NCDO													
Day, The (New London, CT)											NCDP													
Decatur Daily, The (AL)											NCDQ													
Deming Headlight, The (NM)											NCDR													
Destin Log, The (FL)											NCDS													
Dickinson Press, The (ND)											NCDT													
Dominion Post, The (Morgantown, WV)											NCDU													
Dothan Eagle, The (AL)											NCDV													
Duncan Banner, The (OK)											NCDW													
Daily Star-Journal, The (Warrensburg, MO)											NCDX													
Daily Inter Lake (Kalispell, MT)											NCDY													
Dowagiac Daily News (MI)											NCDZ													
Eagle, The (Bryan, TX)											NCEA													
Eastern Wake News (Zebulon, NC)											NCEB													
Economic Times, The											NCEC													
Edmond Sun, The (OK)											NCED													
Easley Progress, The (SC)											NCEE													
Effingham Daily News (IL)											NCEF													
Estes Park Trail-Gazette (CO)											NCEG													
Edwardsburg Argus (MI)											NCEH													
Paso Times, El (TX)											NCEL													
Emergency Management											NCEM													
Enid News and Eagle (OK)											NCEN													
Enterprise Ledger, The (AL)											NCEP													
Entrepreneur Column											NCER													
Eufaula Tribune (AL)											NCET													
Evening News and Tribune (Jeffersonville, IN)											NCEV													
Education Week (web site)											NCEW													
Express-Star, The (Chickasha, OK)											NCEX													
Farm Talk Newspaper (Parsons, KS)											NCFA													
Fayette Tribune, The (Oak Hill, WV)											NCFB													
Fayetteville Observer, The (NC)											NCFC													
Foster's Daily Democrat (Dover, NH)											NCFD													
Fergus Falls Daily Journal (MN)											NCFF													
Florence Morning News (SC)											NCFG													
Florida Keys Keynoter (Marathon)											NCFK													
Florida Times-Union, The (Jacksonville)											NCFL													
Fort Mill Times (SC)											NCFM													
Fort Morgan Times, The (CO)											NCFN													
Frederick News-Post, The (MD)											NCFP													
Free Lance-Star, The (Fredericksburg, VA)											NCFR													
Free Press, The (Kinston, NC)											NCFS													
Fuquay-Varina Independent (NC)											NCFU													
Gainesville Daily Register (TX)											NCGA													
Governing											NCGB													
Garden City Telegram, The (KS)											NCGC													
Gazette, The (Cedar Rapids, IA)											NCGD													
Government Technology											NCGE													
Glasgow Daily Times (KY)											NCGG													
Grand Haven Tribune (MI)											NCGH													
Globes											NCGL													
Goshen News (IN)											NCGM													
Graham Leader, The (TX)											NCGN													
Grayson Journal-Enquirer (KY)											NCGO													
Greeley Tribune (CO)											NCGQ													
Greene County Record (Stanardsville, Va)											NCGR													
Greensburg Daily News (IN)											NCGS													
Greenville Herald-Banner (TX)											NCGT													
Gulf Daily News											NCGU													
Havelock News (NC)											NCHA													
Hawk Eye (Burlington, IA)											NCHB													
Howard County Times (Columbia, MD)											NCHC													
Hays Daily News, The (KS)											NCHD													
Hendricks County Flyer (Avon, IN)											NCHE													
Herald and Review (Decatur, IL)											NCHF													
Herald Bulletin, The (Anderson, IN)											NCHG													
Herald, The (Rock Hill, SC)											NCHH													
Herald Democrat (Sherman, TX)											NCHI													
Herald-Journal (Spartanburg, SC)											NCHJ													
Herald-Sun, The (Durham, NC)											NCHL													
Herald-Times (Bloomington, IN)											NCHM													
Herald-Tribune, The (Batesville, IN)											NCHN													
Hernando Today (Brooksville, FL)											NCHO													
Hickory Daily Record (NC)											NCHP													
High Point Enterprise (NC)											NCHQ													
Highlands Today (Sebring, FL)											NCHR													
Hindustan Times (New Delhi)											NCHS													
Hour, The (Norwalk, CT)											NCHT													
Houston Chronicle (TX)											NCHU													
Honolulu Star-Advertiser (HI), The											NCHV													
Huntsville Item, The (TX)											NCHX													
Hutchinson News, The (KS)											NCHY													
Independent Record (Helena, MT)											NCIA													
Independent Tribune (Concord, NC)											NCIC													
Indianapolis Star, The (IN)											NCID													
Independent McClatchy Features											NCIN													
Ironton Tribune, The (OH)											NCIT													
Jackson County Floridan (Marianna, FL)											NCJA													
Jacksonville Daily Progress (TX)											NCJD													
Jacksonville Journal-Courier (IL)											NCJJ													
Jamestown Sun, The (ND)											NCJM													
Janesville Gazette, The (WI)											NCJN													
Japan Times											NCJP													
Joplin Globe, The (MO)											NCJQ													
Jordan Times, The											NCJR													
Journal Star (Peoria, IL)											NCJS													
Journal-Advocate (Sterling, CO)											NCJV													
Journal-World (Lawrence, KS)											NCJW													
Kerrville Daily Times (TX)											NCKE													
Khaleej Times											NCKH													
Kilgore News Herald (TX)											NCKI													
Knoxville News Sentinel, The (TN)											NCKN													
Kokomo Tribune (IN)											NCKO													
Keene Sentinel, The (NH)											NCKS													
Kuwait Times											NCKU													
Crosse Tribune, La (WI)											NCLA													
Laredo Morning Times (TX)											NCLB													
Lake Country Sun (Graford, TX)											NCLC													
Laurel Leader (MD)											NCLD													
Lamar Ledger, The (CO)											NCLE													
Las Cruces Sun-News (NM)											NCLF													
