publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs	eISBNs	undefined	coverage_notes
International Journal of Myriapodology	1875-2535	1875-2543	2008-06-01	1	1	2010-04-30	3	2	http://booksandjournals.brillonline.com/content/18752543		18752543		fulltext	ceased: 2010. Open Access		serial								F		1875-2535	1875-2543				
Nematologica	0028-2596	1875-2926	1956-01-01	1	1	1998-12-31	44	6	http://booksandjournals.brillonline.com/content/18752926		18752926		fulltext	now: Nematology		serial										0028-2596	1875-2926				
Nordisk Tidsskrift for International Ret	0029-151X	1875-2934	1931-01-01	2	1	1945-01-31	16	1	http://booksandjournals.brillonline.com/content/18752934		18752934		fulltext	now: Nordic Journal of International Law		serial										0029-151X	1875-2934				
Reviews of Chemical Intermediates	0162-7546	1875-2977	1984-01-01	5	2	1988-01-31	10	3	http://booksandjournals.brillonline.com/content/18752977		18752977		fulltext	now: Research on Chemical Intermediates		serial										0162-7546	1875-2977				
Review of Socialist Law	0165-0300	1875-2985	1975-01-01	1	1	1991-01-31	17	1	http://booksandjournals.brillonline.com/content/18752985		18752985		fulltext	now: Review of Central and East European Law		serial										0165-0300	1875-2985				
International Journal of Estuarine and Coastal Law	0268-0106	1875-2993	1986-01-01	1	1	1992-01-31	7	4	http://booksandjournals.brillonline.com/content/18752993		18752993		fulltext	now: International Journal of Marine and Coastal Law		serial										0268-0106	1875-2993				
Archives Néerlandaises de Zoologie	0365-5164	1875-3019	1934-01-01	1	1	1966-01-31	17	4	http://booksandjournals.brillonline.com/content/18753019		18753019		fulltext	now: Animal Biology 2003-Present; previously: Netherlands Journal of Zoology 1968-2003; Archives Néerlandaises de Zoologie 1935-1967		serial										0365-5164	1875-3019				
Journal of International Peacekeeping	1875-4104	1875-4112	1994-01-01	1	1				http://booksandjournals.brillonline.com/content/18754112		18754112		fulltext			serial										1875-4104	1875-4112				
Grazer Philosophische Studien	0165-9227	1875-6735	1975-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/18756735		18756735		fulltext	New for 2016		serial										0165-9227	1875-6735				
Max Planck Yearbook of United Nations Law Online		1875-7413	1997-01-01	1	1	2012-01-31	16	1	http://booksandjournals.brillonline.com/content/18757413		18757413		fulltext			serial											1875-7413				
Contemporary Pragmatism	1572-3429	1875-8185	2004-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/18758185		18758185		fulltext	new: 2015 - Editions Rodopi journal		serial										1572-3429	1875-8185				
Global Responsibility to Protect	1875-9858	1875-984X	2009-02-01	1	1				http://booksandjournals.brillonline.com/content/1875984x		1875984x		fulltext			serial										1875-9858	1875-984X				
Journal for European Environmental & Planning Law	1613-7272	1876-0104	2004-01-01	1	1				http://booksandjournals.brillonline.com/content/18760104		18760104		fulltext			serial										1613-7272	1876-0104				
Grotiana	0167-3831	1876-0759	1980-01-01	1	1	2012-01-31	33	1	http://booksandjournals.brillonline.com/content/18760759		18760759		fulltext			serial										0167-3831	1876-0759				
Insect Systematics & Evolution	1399-560X	1876-312X	1970-01-01	1	1				http://booksandjournals.brillonline.com/content/1876312x		1876312x		fulltext			serial										1399-560X	1876-312X				
East Central Europe	0094-3037	1876-3308	1975-01-01	2	1	2012-01-31	39	1	http://booksandjournals.brillonline.com/content/18763308		18763308		fulltext			serial										0094-3037	1876-3308				
Russian History	0094-288X	1876-3316	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/18763316		18763316		fulltext			serial										0094-288X	1876-3316				
The Soviet and Post Soviet Review	1075-1262	1876-3324	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/18763324		18763324		fulltext			serial										1075-1262	1876-3324				
Southeastern Europe	0094-4467	1876-3332	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/18763332		18763332		fulltext			serial										0094-4467	1876-3332				
Middle East Law and Governance	1876-3367	1876-3375	2009-01-01	1	1				http://booksandjournals.brillonline.com/content/18763375		18763375		fulltext			serial										1876-3367	1876-3375				
The China Nonprofit Review	1876-5092	1876-5149	2009-02-01	1	1	2012-01-31	4	2	http://booksandjournals.brillonline.com/content/18765149		18765149		fulltext			serial										1876-5092	1876-5149				
Journal of American-East Asian Relations	1058-3947	1876-5610	1992-01-01	1	1				http://booksandjournals.brillonline.com/content/18765610		18765610		fulltext			serial										1058-3947	1876-5610				
Journal of Early American History	1877-0223	1877-0703	2011-03-01	1	1				http://booksandjournals.brillonline.com/content/18770703		18770703		fulltext			serial										1877-0223	1877-0703				
International Review of Pragmatics	1877-3095	1877-3109	2009-01-01	1	1				http://booksandjournals.brillonline.com/content/18773109		18773109		fulltext			serial										1877-3095	1877-3109				
Turkish Historical Review	1877-5454	1877-5462	2010-05-01	1	1				http://booksandjournals.brillonline.com/content/18775462		18775462		fulltext			serial										1877-5454	1877-5462				
Brill's Annual of Afroasiatic Languages and Linguistics	1876-6633	1877-6930	2009-11-01	1	1	2012-01-31	4	1	http://booksandjournals.brillonline.com/content/18776930		18776930		fulltext			serial										1876-6633	1877-6930				
Oriens	0078-6527	1877-8372	1950-01-01	3	1				http://booksandjournals.brillonline.com/content/18778372		18778372		fulltext			serial										0078-6527	1877-8372				
Journal of International Humanitarian Legal Studies	1878-1373	1878-1527	2010-10-01	1	1	2012-01-31	3	1	http://booksandjournals.brillonline.com/content/18781527		18781527		fulltext			serial										1878-1373	1878-1527				
Journal of Islamic Manuscripts	1878-4631	1878-464X	2010-01-01	1	1				http://booksandjournals.brillonline.com/content/1878464x		1878464x		fulltext			serial										1878-4631	1878-464X				
Logos	0957-9656	1878-4712	1990-01-01	1	1				http://booksandjournals.brillonline.com/content/18784712		18784712		fulltext			serial										0957-9656	1878-4712				
Seeing and Perceiving	1878-4755	1878-4763	2010-03-01	23	1	2012-01-31	25	6	http://booksandjournals.brillonline.com/content/18784763		18784763		fulltext	now: Multisensory Research 2013-present; previously: Spatial Research 1985-2009		serial										1878-4755	1878-4763				
Bustan: The Middle East Book Review	1878-5301	1878-5328	2010-06-01	1	1				http://booksandjournals.brillonline.com/content/18785328		18785328		fulltext			serial										1878-5301	1878-5328				
Climate Law	1878-6553	1878-6561	2010-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/18786561		18786561		fulltext			serial										1878-6553	1878-6561				
Primary Sensory Neuron	0929-9637	1879-5323	1997-03-01	2	1	1998-06-30	3	1	http://booksandjournals.brillonline.com/content/18795323		18795323		fulltext	now: Sensory Neuron		serial										0929-9637	1879-5323				
Daphnis	0300-693X	1879-6583	2000-01-01	29	1				http://booksandjournals.brillonline.com/content/journals/18796583		18796583		fulltext	new: 2015 - Editions Rodopi journal		serial										0300-693X	1879-6583				
Journal of Crustacean Biology	0278-0372	1937-240X	1981-01-01	1	1				http://booksandjournals.brillonline.com/content/1937240x		1937240x		fulltext			serial										0278-0372	1937-240X				
Journal of Language Contact	1877-4091	1955-2629	2007-06-01	1	1				http://booksandjournals.brillonline.com/content/19552629		19552629		fulltext	Open Access from 2007, Vol 1 Issue 1 - 2010 Vol 3 issue 2		serial								F		1877-4091	1955-2629				
Studia Islamica	0585-5292	1958-5705	2011-01-01	106	1				http://booksandjournals.brillonline.com/content/19585705		19585705		fulltext	Open Access articles from 2011 Vol 106 Issue 1 - 2012 Vol 107 Issue 2		serial								F		0585-5292	1958-5705				
Cahiers de Linguistique Asie Orientale / Oriental Languages and Linguistics	0153-3320	1960-6028	1977-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/19606028		19606028		fulltext			serial										0153-3320	1960-6028				
Polis: The Journal for Ancient Greek Political Thought	0142-257X	2051-2996	1977-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/20512996		20512996		fulltext			serial										0142-257X	2051-2996				
Islamic Africa	2333-262X	2154-0993	2010-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/21540993		21540993		fulltext			serial										2333-262X	2154-0993				
Journal of Modern Russian History and Historiography	1947-9956	2210-2388	2008-01-01	1	1	2012-01-31	5	1	http://booksandjournals.brillonline.com/content/22102388		22102388		fulltext			serial										1947-9956	2210-2388				
Canadian-American Slavic Studies	0090-8290	2210-2396	1969-01-01	3	1				http://booksandjournals.brillonline.com/content/22102396		22102396		fulltext			serial										0090-8290	2210-2396				
Inner Asia	1464-8172	2210-5018	1999-01-01	1	1	2012-01-31	14	2	http://booksandjournals.brillonline.com/content/22105018		22105018		fulltext			serial										1464-8172	2210-5018				
International Journal for the Study of Skepticism	2210-5697	2210-5700	2011-04-01	1	1				http://booksandjournals.brillonline.com/content/22105700		22105700		fulltext			serial										2210-5697	2210-5700				
Language Dynamics and Change	2210-5824	2210-5832	2011-06-01	1	1				http://booksandjournals.brillonline.com/content/22105832		22105832		fulltext			serial										2210-5824	2210-5832				
Annali dell'Istituto e Museo di storia della scienza di Firenze	0391-3341	2210-5875	1976-01-01	1	1	1985-01-31	10	2	http://booksandjournals.brillonline.com/content/22105875		22105875		fulltext	now: Nuncius 1986-present		serial										0391-3341	2210-5875				
Journal of Sufi Studies	2210-5948	2210-5956	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22105956		22105956		fulltext			serial										2210-5948	2210-5956				
East Asian Publishing and Society	2210-6278	2210-6286	2011-01-01	1	1				http://booksandjournals.brillonline.com/content/22106286		22106286		fulltext			serial										2210-6278	2210-6286				
Tilburg Law Review	2211-0046	2211-2596	1991-01-01	1	1				http://booksandjournals.brillonline.com/content/22112596		22112596		fulltext			serial										2211-0046	2211-2596				
Yearbook of Islamic and Middle Eastern Law Online	1384-2935	2211-2987	1994-01-01	1	1	2010-01-31	16	1	http://booksandjournals.brillonline.com/content/22112987		22112987		fulltext			serial										1384-2935	2211-2987				
Anthropology of Contemporary Middle East and Central Eurasia	2211-5722	2211-5730	2016-01-01						http://booksandjournals.brillonline.com/content/journals/22115730		22115730		fulltext	New for 2016 - content not yet available		serial										2211-5722	2211-5730				
International Bibliography of Military History	0378-7869	2211-5757	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/22115757		22115757		fulltext			serial										0378-7869	2211-5757				
Baltic Yearbook of International Law Online		2211-5897	2001-01-01	1	1	2012-01-31	12	1	http://booksandjournals.brillonline.com/content/22115897		22115897		fulltext			serial											2211-5897				
Ocean Yearbook Online		2211-6001	1978-01-01	1	1				http://booksandjournals.brillonline.com/content/22116001		22116001		fulltext			serial											2211-6001				
International Labour Law Reports Online	0168-6526	2211-6028	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/22116028		22116028		fulltext			serial										0168-6526	2211-6028				
Human Rights Law in Africa Online	1385-3716	2211-6060	2004-01-01	1	1	2004-01-31	5	1	http://booksandjournals.brillonline.com/content/22116060		22116060		fulltext	ceased: 2004		serial										1385-3716	2211-6060				
Human Rights in Developing Countries	0801-8049		1994-01-01	1	1	1998-01-31	5	1	http://booksandjournals.brillonline.com/content/22116087		22116087		fulltext	now: Human Rights in Development		serial										0801-8049					
European Yearbook of Minority Issues Online		2211-6117	2001-01-01	1	1	2012-01-31	9	1	http://booksandjournals.brillonline.com/content/22116117		22116117		fulltext			serial											2211-6117				
Spanish Yearbook of International Law Online	0928-0634	2211-6125	1991-01-01	1	1	2010-01-31	16	1	http://booksandjournals.brillonline.com/content/22116125		22116125		fulltext			serial										0928-0634	2211-6125				
The Italian Yearbook of International Law Online	0391-5107	2211-6133	1975-01-01	1	1	2010-01-31	20	1	http://booksandjournals.brillonline.com/content/22116133		22116133		fulltext			serial										0391-5107	2211-6133				
The Palestine Yearbook of International Law Online	1386-1972	2211-6141	1984-01-01	1	1	2010-01-31	16	1	http://booksandjournals.brillonline.com/content/22116141		22116141		fulltext			serial										1386-1972	2211-6141				
African Yearbook of International Law Online	1380-7412	2211-6176	1993-01-01	1	1				http://booksandjournals.brillonline.com/content/22116176		22116176		fulltext			serial										1380-7412	2211-6176				
Fascism	2211-6249	2211-6257	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22116257		22116257		fulltext	Open Access		serial										2211-6249	2211-6257				
The Yearbook of Polar Law Online	1876-8814	2211-6427	2009-01-01	1	1	2012-01-31	4	1	http://booksandjournals.brillonline.com/content/22116427		22116427		fulltext			serial										1876-8814	2211-6427				
Experiment	1084-4945	2211-730X	2000-01-01	6	1	2012-01-31	18	1	http://booksandjournals.brillonline.com/content/2211730x		2211730x		fulltext	content to be loaded - back volumes in process of digitization		serial										1084-4945	2211-730X				
Journal of Muslims in Europe	2211-792X	2211-7954	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22117954		22117954		fulltext			serial										2211-792X	2211-7954				
Journal of Religion in Japan	2211-8330	2211-8349	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22118349		22118349		fulltext			serial										2211-8330	2211-8349				
Le Fait Missionnaire	1420-2018	2211-8527	1995-01-01	1	1	2006-01-31	19	1	http://booksandjournals.brillonline.com/content/22118527		22118527		fulltext	now: Social Sciences and Missions 2007		serial										1420-2018	2211-8527				
Muqarnas	0732-2992	2211-8993	2000-01-01	17	1	2012-01-31	29	1	http://booksandjournals.brillonline.com/content/22118993		22118993		fulltext			serial										0732-2992	2211-8993				
Journal of World Investment and Trade	1660-7112	2211-9000	2000-01-01	1	1				http://booksandjournals.brillonline.com/content/22119000		22119000		fulltext			serial										1660-7112	2211-9000				
Global Journal of Comparative Law	2211-9051	2211-906X	2012-01-01	1	1	2012-01-31	1	2	http://booksandjournals.brillonline.com/content/2211906x		2211906x		fulltext			serial										2211-9051	2211-906X				
Tijdschrift voor Entomologie	0040-7496	2211-9434	2001-01-01	144	2				http://booksandjournals.brillonline.com/content/22119434		22119434		fulltext			serial										0040-7496	2211-9434				
Journal of Law, Religion and State	2212-6465	2212-4810	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22124810		22124810		fulltext			serial										2212-6465	2212-4810				
International Journal of Chinese Education	2212-585X	2212-5868	2012-01-01	1	1	2012-01-31	1	2	http://booksandjournals.brillonline.com/content/22125868		22125868		fulltext			serial										2212-585X	2212-5868				
Indo-European Linguistics	2212-5884	2212-5892	2013-01-01	1					http://booksandjournals.brillonline.com/content/journals/22125892		22125892		fulltext	Open Access		serial										2212-5884	2212-5892				
Journal of Chinese Military History	2212-7445	2212-7453	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22127453		22127453		fulltext			serial										2212-7445	2212-7453				
Intellectual History of the Islamicate World	2212-9421	2212-943X	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/2212943x		2212943x		fulltext			serial										2212-9421	2212-943X				
Greek and Roman Musical Studies	2212-974X	2212-9758	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/22129758		22129758		fulltext			serial										2212-974X	2212-9758				
International Human Rights Law Review	2213-1027	2213-1035	2012-01-01	1	1				http://booksandjournals.brillonline.com/content/22131035		22131035		fulltext			serial										2213-1027	2213-1035				
Sociology of Islam	2213-140X	2213-1418	2013-01-01	1	1-2				http://booksandjournals.brillonline.com/content/journals/22131418		22131418		fulltext			serial										2213-140X	2213-1418				
New West Indian Guide / Nieuwe West-Indische Gids	1382-2373	2213-4360	1919-01-01	1	1				http://booksandjournals.brillonline.com/content/22134360		22134360		fulltext			serial										1382-2373	2213-4360				
Bijdragen tot de Taal-, Land- en Volkenkunde / Journal of the Humanities and Social Sciences of Southeast Asia	0006-2294	2213-4379	1853-01-01	1	1				http://booksandjournals.brillonline.com/content/22134379		22134379		fulltext	Open Access		serial										0006-2294	2213-4379				
Proceedings of the Boston Area Colloquium in Ancient Philosophy Online		2213-4417	1985-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22134417		22134417			New for 2013		serial											2213-4417				
Timing & Time Perception	2213-445X	2213-4468	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22134468		22134468		fulltext			serial										2213-445X	2213-4468				
Korean Journal of International and Comparative Law	#2213-4478	2213-4484	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/22134484		22134484		fulltext			serial										2213-4478	2213-4484				
European Journal of Comparative Law and Governance	2213-4506	2213-4514	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22134514		22134514			New for 2013		serial										2213-4506	2213-4514				
Late Antique Archaeology	1570-6893	2213-4522	2003-01-01	1	1				http://booksandjournals.brillonline.com/content/22134522		22134522		fulltext			serial										1570-6893	2213-4522				
Vulcan: Journal of the Social History of Military Technology	2213-459X	2213-4603	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/22134603		22134603		fulltext			serial										2213-459X	2213-4603				
Journal of Jewish Languages	2213-4387	2213-4638	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/22134638		22134638		fulltext			serial										2213-4387	2213-4638				
Multisensory Research	2213-4794	2213-4808	2013-05-01	26	1				http://booksandjournals.brillonline.com/content/22134808		22134808		fulltext	previously: Seeing and Perceiving 2010-2012; Spatial Vision 1985-2009		serial										2213-4794	2213-4808				
Art & Perception	2213-4905	2213-4913	2013-01-01	1	1				http://booksandjournals.brillonline.com/content/22134913		22134913		fulltext			serial										2213-4905	2213-4913				
Rural China	2213-6738	2213-6746	2012-01-01	2	1				http://booksandjournals.brillonline.com/content/22136746		22136746		fulltext			serial										2213-6738	2213-6746				
Abgadiyat	1687-8280	2213-8609	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/22138609		22138609		fulltext			serial										1687-8280	2213-8609				
Oriente Moderno	0030-5472	2213-8617	2013-01-01	93	1				http://booksandjournals.brillonline.com/content/journals/22138617		22138617		fulltext			serial										0030-5472	2213-8617				
Journal of Jesuit Studies	2214-1324	2214-1332	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22141332		22141332		fulltext	Open Access		serial										2214-1324	2214-1332				
Central Asian Affairs	2214-2282	2214-2290	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22142290		22142290					serial										2214-2282	2214-2290				
Asiascape: Digital Asia	2214-2304	2214-2312	2014-01-01	1					http://booksandjournals.brillonline.com/content/journals/22142312		22142312		fulltext			serial										2214-2304	2214-2312				
Journal of Abbasid Studies	2214-2363	2214-2371	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22142371		22142371		fulltext			serial										2214-2363	2214-2371				
Review of Religion and Chinese Society	2214-3947	2214-3955	2014-01-01						http://booksandjournals.brillonline.com/content/journals/22143955		22143955			New for 2014		serial										2214-3947	2214-3955				
Ecclesial Practices	2214-4463	#2214-4417	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22144471		22144471					serial										2214-4463	2214-4417				
Netherlands Yearbook for History of Art / Nederlands Kunsthistorisch Jaarboek		2214-5966	1947-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/22145966		22145966		fulltext			serial											2214-5966				
Al-Bayan: Journal of Qur’an and Hadith Studies	2232-1950	2232-1969	2011-01-01	9	1				http://booksandjournals.brillonline.com/content/journals/22321969		22321969		fulltext	new: 2014		serial										2232-1950	2232-1969				
IAWA Journal	0928-1541	2294-1932	2000-01-01	21	1				http://booksandjournals.brillonline.com/content/22941932		22941932		fulltext			serial										0928-1541	2294-1932				
Journal of Migration History	2351-9916	2351-9924	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23519924		23519924		fulltext	new: 2015		serial										2351-9916	2351-9924				
Journal of Chinese Humanities	2352-1333	2352-1341	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23521341		23521341		fulltext	new: 2015		serial										2352-1333	2352-1341				
Asian Diasporic Visual Cultures and the Americas	2352-3077	2352-3085	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23523085		23523085		fulltext	new: 2015		serial										2352-3077	2352-3085				
The Chinese Journal of Global Governance	2352-5193	2352-5207	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23525207		23525207		fulltext	new: 2015, Open Access		serial								F		2352-5193	2352-5207				
Cognitive Semantics	2352-6408	2352-6416	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23526416		23526416		fulltext	new: 2015		serial										2352-6408	2352-6416				
Explorations in Renaissance Culture	0098-2474	2352-6963	1974-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23526963		23526963			transfer in (2015): South Central Renaissance Conference		serial										0098-2474	2352-6963				
Brill Open Biology - An International Journal		2352-7056	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23527056		23527056		fulltext	new: 2015: open access		serial								F			2352-7056				
Brill Open Humanities		2352-7064	2014-10-01	1	1				http://booksandjournals.brillonline.com/content/journals/23527064		23527064		fulltext	Open access		serial								F			2352-7064				
Brill Open Law - An International Journal		2352-7072	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23527072		23527072		fulltext	new: 2015: open access		serial								F			2352-7072				
Brill Open Social Sciences - An International Journal		2352-7080	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23527080		23527080		fulltext	new: 2015: open access		serial								F			2352-7080				
Philosophia Reformata	0031-8035	2352-8230	2000-01-01	65	1				http://booksandjournals.brillonline.com/content/journals/23528230		23528230		fulltext	new: 2015		serial										0031-8035	2352-8230				
Brill Research Perspectives in Multilingualism and Second Language Acquisition	2352-8761	2352-877X	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/2352877x		2352877x		fulltext	New for 2016		serial										2352-8761	2352-877X				
Brill Research Perspectives in International Water Law	2352-9350	2352-9369	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23529369		23529369		fulltext	New for 2016		serial										2352-9350	2352-9369				
China Archives	2352-7188	#2353-7196	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23537196		23537196		fulltext	new: 2015		serial										2352-7188	2353-7196				
Transcultural Studies	1930-6253	2375-1606	2005-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23751606		23751606		fulltext			serial										1930-6253	2375-1606				
The Dostoevsky Journal	1535-5314	2375-2122	2000-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/23752122		23752122		fulltext			serial										1535-5314	2375-2122				
Timing & Time Perception Reviews	2405-4550	2405-4496	2014-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24054496		24054496		fulltext	Open Access		serial										2405-4550	2405-4496				
Bulletin of Chinese Linguistics	1933-6985	2405-478X	2006-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/2405478x		2405478x		fulltext	transfer in (2016)		serial										1933-6985	2405-478X				
Voluntaristics Review	2405-4925	2405-4933	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24054933		24054933		fulltext	New for 2016		serial										2405-4925	2405-4933				
Journal of Japonism	2405-4984	2405-4992	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24054992		24054992		fulltext	New for 2016		serial										2405-4984	2405-4992				
Erudition and the Republic of Letters	2405-5050	2405-5069	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24055069		24055069		fulltext	New for 2016		serial										2405-5050	2405-5069				
Journal of Youth and Theology	1741-0819	2405-5093	2002-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24055093		24055093		fulltext			serial										1741-0819	2405-5093				
Brill Research Perspectives in Diplomacy and Foreign Policy	2405-5999	2405-6006	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24056006		24056006		fulltext	New for 2016		serial										2405-5999	2405-6006				
Journal of World Literature	2405-6472	2405-6480	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24056480		24056480		fulltext	New for 2016		serial										2405-6472	2405-6480				
International Labor Rights Case Law	2405-688X	2405-6901	2015-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24056901		24056901		fulltext			serial										2405-688X	2405-6901				
Journal of Global Slavery	2405-8351	2405-836X	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/2405836x		2405836x		fulltext	New for 2016		serial										2405-8351	2405-836X				
Wacana	1411-2272	2407-6899	2015-01-01	16	1				http://booksandjournals.brillonline.com/content/journals/24076899		24076899		fulltext	Open Access		serial										1411-2272	2407-6899				
Russian Politics	2451-8913	2451-8921	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24518921		24518921		fulltext	New for 2016		serial										2451-8913	2451-8921				
Philological Encounters	2451-9189	2451-9197	2016-01-01	1	1-4				http://booksandjournals.brillonline.com/content/journals/24519197		24519197		fulltext	New for 2016		serial										2451-9189	2451-9197				
Brill Research Perspectives in Governance and Public Policy in China	2451-9219	2451-9227	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24519227		24519227		fulltext	New for 2016		serial										2451-9219	2451-9227				
Asia-Pacific Journal of Ocean Law and Policy	2451-9367	2451-9391	2016-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24519391		24519391		fulltext	New for 2016		serial										2451-9367	2451-9391				
Translocal Chinese: East Asian Perspectives	2452-2007	2452-2015	2015-01-01	9	1				http://booksandjournals.brillonline.com/content/journals/24522015		24522015		fulltext	new for 2016		serial										2452-2007	2452-2015				
Méthexis	0327-0289	2468-0974	1988-01-01	1	1				http://booksandjournals.brillonline.com/content/journals/24680974		24680974		fulltext			serial										0327-0289	2468-0974				
