publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	notes	DOI	ISSNs	eISSNs	ISBNs	eISBNs	access_start_date	access_end_date	access_status	field34
Translocal Chinese: East Asian Perspectives	2452-2007	2452-2015	2015-01-01	9	1				https://brill.com/view/journals/tcea/tcea-overview.xml		32957		fulltext			serial									new for 2016		2452-2007	2452-2015			2016-03-02		Current	
Triple Helix		2197-1927	2014-01-01	1	1				https://brill.com/view/journals/thj/thj-overview.xml		20934		fulltext			serial									Open Access; transfer in (2019): Springer			2197-1927			2019-03-01		Current	
Turkish Historical Review	1877-5454	1877-5462	2010-05-01	1	1				https://brill.com/view/journals/thr/thr-overview.xml		7079		fulltext			serial											1877-5454	1877-5462					Current	
Utafiti	0856-096X	2683-6408							https://brill.com/view/journals/utaf/utaf-overview.xml		57259		fulltext			serial									transfer in (2019): University of Dar es Salaam; content not yet available		0856-096X	2683-6408			2021-01-01		Current	
Vetus Testamentum	0042-4935	1568-5330	1951-01-01	1	1				https://brill.com/view/journals/vt/vt-overview.xml		7080		fulltext			serial											0042-4935	1568-5330					Current	
Video Journal of Education and Pedagogy		2364-4583	2016-01-01	1	1				https://brill.com/view/journals/vjep/vjep-overview.xml		31809		fulltext			serial									new at Brill, take-over from Springer			2364-4583			2020-01-01		Current	
Vierteljahrsschrift für wissenschaftliche Pädagogik	0507-7230	2589-0581	2018-01-01	94	1				https://brill.com/view/journals/vfp/vfp-overview.xml		54485		fulltext			serial									transfer in (2018): Wilhelm Fink		0507-7230	2589-0581			2018-07-01		Current	
Vigiliae Christianae	0042-6032	1570-0720	1947-01-01	1	1				https://brill.com/view/journals/vc/vc-overview.xml		7081		fulltext			serial											0042-6032	1570-0720					Current	
Vivarium	0042-7543	1568-5349	1963-01-01	1	1				https://brill.com/view/journals/viv/viv-overview.xml		7082		fulltext			serial											0042-7543	1568-5349					Current	
Voluntaristics Review	2405-4925	2405-4933	2016-01-01	1	1				https://brill.com/view/journals/vrbr/vrbr-overview.xml		32228		fulltext			serial									New for 2016		2405-4925	2405-4933			2015-10-01		Current	
Vulcan: Journal of the Social History of Military Technology	2213-459X	2213-4603	2013-01-01	1	1				https://brill.com/view/journals/vulc/vulc-overview.xml		7413		fulltext			serial											2213-459X	2213-4603					Current	
Wacana	1411-2272	2407-6899	2015-01-01	16	1				https://brill.com/view/journals/waca/waca-overview.xml		32235		fulltext			serial									Open Access		1411-2272	2407-6899					Current	
Worldviews: Global Religions, Culture, and Ecology	1363-5247	1568-5357	1997-01-01	1	1				https://brill.com/view/journals/wo/wo-overview.xml		7084		fulltext			serial											1363-5247	1568-5357					Current	
Yearbook of Ancient Greek Epic Online	2405-450X	2468-8487	2017-01-01	1	1				https://brill.com/view/journals/yago/yago-overview.xml		54484		fulltext			serial											2405-450X	2468-8487					Current	
Yearbook of International Disaster Law	2590-0846	2666-2531	2020-01-01	1	1				https://brill.com/view/journals/yido/yido-overview.xml		57367		fulltext			serial									New (2020)		2590-0846	2666-2531			2020-01-01		Current	
Yearbook of Islamic and Middle Eastern Law Online	1384-2935	2211-2987	1994-01-01	1	1				https://brill.com/view/journals/yimo/yimo-overview.xml		7085		fulltext			serial											1384-2935	2211-2987					Current	
Youth and Globalization	2589-5737	2589-5745	2019-01-01	1	1				https://brill.com/view/journals/yogo/yogo-overview.xml		56555		fulltext			serial									new (2019)		2589-5737	2589-5745			2019-06-01		Current	
Zeitschrift für Religions- und Geistesgeschichte	0044-3441	1570-0739	1948-01-01	1	1				https://brill.com/view/journals/zrgg/zrgg-overview.xml		7086		fulltext			serial											0044-3441	1570-0739					Current	
Zutot: Perspectives on Jewish Culture	1571-7283	1875-0214	2001-06-01	1	1				https://brill.com/view/journals/zuto/zuto-overview.xml		7087		fulltext			serial											1571-7283	1875-0214					Current	
