publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Kazuo Ishiguro and Memory	978-1-349-46372-5	978-1-137-33719-1							http://link.springer.com/10.1057/9781137337191	Teo	10.1057/9781137337191		fulltext		Palgrave Macmillan UK	Monograph	2014						
Key Element: C	978-3-540-09491-3	978-3-540-35207-5							http://link.springer.com/10.1007/b85782		10.1007/b85782		fulltext		Springer Berlin Heidelberg	Monograph	1979		7c3		Hellwege	284003	
Key Element: O. Part 2	978-3-540-09593-4	978-3-540-34800-9							http://link.springer.com/10.1007/b19974		10.1007/b19974		fulltext		Springer Berlin Heidelberg	Monograph	1980		7b2		Hellwege	284003	
Key Element: Si. Part 1	978-3-540-13562-3	978-3-540-39013-8							http://link.springer.com/10.1007/b19977		10.1007/b19977		fulltext		Springer Berlin Heidelberg	Monograph	1985		7d1a		Hellwege	284003	
Key Element: Si. Part 2	978-3-540-13930-0	978-3-540-39149-4							http://link.springer.com/10.1007/b19978		10.1007/b19978		fulltext		Springer Berlin Heidelberg	Monograph	1985		7d1b		Hellwege	284003	
Key Elements: B, Al, Ga, In, Tl - Be	978-3-540-10147-5	978-3-540-38262-1							http://link.springer.com/10.1007/b19979		10.1007/b19979		fulltext		Springer Berlin Heidelberg	Monograph	1980		7d2		Hellwege	284003	
Key Elements: F, Cl, Br, I	978-3-540-06166-3	978-3-540-38373-4							http://link.springer.com/10.1007/b19972		10.1007/b19972		fulltext		Springer Berlin Heidelberg	Monograph	1973		7a		Hellwege	284003	
Key Elements: Ge, Sn, Pb	978-3-540-16169-1	978-3-540-39766-3							http://link.springer.com/10.1007/b29884		10.1007/b29884		fulltext		Springer Berlin Heidelberg	Monograph	1986		7d1g		Hellwege	284003	
Key Elements: S, Se, Te	978-3-540-11622-6	978-3-540-39439-6							http://link.springer.com/10.1007/b90277		10.1007/b90277		fulltext		Springer Berlin Heidelberg	Monograph	1982		7b3		Hellwege	284003	
Key Elements: d4–d8-Elements	978-3-540-08080-0	978-3-540-37478-7							http://link.springer.com/10.1007/b19981		10.1007/b19981		fulltext		Springer Berlin Heidelberg	Monograph	1977		7f		Hellwege	284003	
Key Elements: d9-, d10-, d1_d3-, f-Elements	978-3-540-07334-5	978-3-540-37567-8							http://link.springer.com/10.1007/b19980		10.1007/b19980		fulltext		Springer Berlin Heidelberg	Monograph	1976		7e		Hellwege	284003	
Kinder- und Jugendliteratur in Deutschland 1840–1950	978-3-476-00702-5	978-3-476-03316-1							http://link.springer.com/10.1007/978-3-476-03316-1	Klotz	10.1007/978-3-476-03316-1		fulltext		J.B. Metzler	Monograph	1990						
Kinder- und Jugendliteratur in Deutschland 1840–1950	978-3-476-00703-2	978-3-476-03317-8							http://link.springer.com/10.1007/978-3-476-03317-8	Klotz	10.1007/978-3-476-03317-8		fulltext		J.B. Metzler	Monograph	1992						
Kinder- und Jugendliteratur in Deutschland 1840–1950	978-3-476-00704-9	978-3-476-03318-5							http://link.springer.com/10.1007/978-3-476-03318-5	Klotz	10.1007/978-3-476-03318-5		fulltext		J.B. Metzler	Monograph	1994						
Kinder- und Jugendliteratur in Deutschland 1840–1950	978-3-476-00705-6	978-3-476-03319-2							http://link.springer.com/10.1007/978-3-476-03319-2	Klotz	10.1007/978-3-476-03319-2		fulltext		J.B. Metzler	Monograph	1996						
Kinder- und Jugendliteratur in Deutschland 1840–1950	978-3-476-00706-3	978-3-476-03320-8							http://link.springer.com/10.1007/978-3-476-03320-8	Klotz	10.1007/978-3-476-03320-8		fulltext		J.B. Metzler	Monograph	1999						
Kinderzeichnungen	978-3-540-57042-4	978-3-642-78398-2							http://link.springer.com/10.1007/978-3-642-78398-2	Schuster	10.1007/978-3-642-78398-2		fulltext		Springer Berlin Heidelberg	Monograph	1994						
Kindle Fire Application Sketch Book	978-1-4302-4242-0	978-1-4302-4243-7							http://link.springer.com/10.1007/978-1-4302-4243-7	Kaplan	10.1007/978-1-4302-4243-7		fulltext		Apress	Monograph	2011						
Kommunikationswissenschaftliche Geschlechterforschung	978-3-531-12898-6	978-3-322-95658-3							http://link.springer.com/10.1007/978-3-322-95658-3	Klaus	10.1007/978-3-322-95658-3		fulltext		VS Verlag für Sozialwissenschaften	Monograph	1998					12119	
Kompositionen	978-3-9802675-1-9	978-3-662-25490-5							http://link.springer.com/10.1007/978-3-662-25490-5	Droste-Hülshoff	10.1007/978-3-662-25490-5		fulltext		Springer Berlin Heidelberg	Monograph	1998				Ascher		
Kwaliteitsstandaarden Jeugdzorg Q4C	978-90-313-6878-5	978-90-313-6879-2							http://link.springer.com/10.1007/978-90-313-6879-2		10.1007/978-90-313-6879-2		fulltext		Bohn Stafleu van Loghum	Monograph	2009				Beek		
Lehrbuch der Pharmakologie	978-3-540-07356-7	978-3-642-66183-9							http://link.springer.com/10.1007/978-3-642-66183-9	Meyers	10.1007/978-3-642-66183-9		fulltext		Springer Berlin Heidelberg	Monograph	1975				Lemmers		
Leninism	978-0-333-66483-4	978-1-349-24775-2							http://link.springer.com/10.1007/978-1-349-24775-2	Harding	10.1007/978-1-349-24775-2		fulltext		Macmillan Education UK	Monograph	1996						
Li-Mg – Nd-Zr	978-3-540-61433-3	978-3-540-68538-8							http://link.springer.com/10.1007/b58857		10.1007/b58857		fulltext		Springer Berlin Heidelberg	Monograph	1997		5H		Madelung	284004	
Light Metal Systems. Part 1	978-3-540-20190-8	978-3-540-45186-0							http://link.springer.com/10.1007/b96190		10.1007/b96190		fulltext		Springer Berlin Heidelberg	Monograph	2004		11A1		Effenberg	284004	
Linear Triatomic Molecules	978-3-540-43372-9	978-3-540-45947-7							http://link.springer.com/10.1007/b93067		10.1007/b93067		fulltext		Springer Berlin Heidelberg	Monograph	2004		20B8		Guelachvili	284002	
Linear Triatomic Molecules - BClH+ (HBCl+) - COSe (OCSe)	978-3-540-56059-3	978-3-540-47381-7							http://link.springer.com/10.1007/b46104		10.1007/b46104		fulltext		Springer Berlin Heidelberg	Monograph	1995		20B1		Guelachvili	284002	
Linear Triatomic Molecules - CCH	978-3-540-41036-2	978-3-540-45308-6							http://link.springer.com/10.1007/b75947		10.1007/b75947		fulltext		Springer Berlin Heidelberg	Monograph	2001		20B6		Guelachvili	284002	
Linear Triatomic Molecules - HCC-, HCC+, CCO-, CCO, CCS, CCC, CCC++	978-3-540-41026-3	978-3-540-47088-5							http://link.springer.com/10.1007/b77117		10.1007/b77117		fulltext		Springer Berlin Heidelberg	Monograph	2003		20 B7		Guelachvili	284002	
Linear Triatomic Molecules - NNO	978-3-540-63647-2	978-3-540-69626-1							http://link.springer.com/10.1007/b53036		10.1007/b53036		fulltext		Springer Berlin Heidelberg	Monograph	1998		20B3		Guelachvili	284002	
Linear Triatomic Molecules - OCO. Part a	978-3-540-58852-8	978-3-540-49118-7							http://link.springer.com/10.1007/b53035		10.1007/b53035		fulltext		Springer Berlin Heidelberg	Monograph	1997		20B2a		Guelachvili	284002	
Linear Triatomic Molecules - OCO. Part b	978-3-540-62430-1	978-3-540-49721-9							http://link.springer.com/10.1007/b59652		10.1007/b59652		fulltext		Springer Berlin Heidelberg	Monograph	1997		20B2b		Guelachvili	284002	
Linear Triatomic Molecules - SCS, SCS+, SCS++, SeCSe, CCN, CNC, CCN+, CNC+	978-3-540-66714-8	978-3-540-46844-8							http://link.springer.com/10.1007/b75927		10.1007/b75927		fulltext		Springer Berlin Heidelberg	Monograph	2000		20B5		Guelachvili	284002	
Linguistics and Second Language Acquisition	978-0-333-55534-7	978-1-349-22853-9							http://link.springer.com/10.1007/978-1-349-22853-9	Cook	10.1007/978-1-349-22853-9		fulltext		Macmillan Education UK	Monograph	1993					14290	
Local Government in Scotland	978-0-333-63766-1	978-1-349-24178-1							http://link.springer.com/10.1007/978-1-349-24178-1	Midwinter	10.1007/978-1-349-24178-1		fulltext		Macmillan Education UK	Monograph	1995					14205	
Low Energy Neutrons and their Interaction with Nuclei and Matter. Part 1	978-3-540-60857-8	978-3-540-49623-6							http://link.springer.com/10.1007/b56763		10.1007/b56763		fulltext		Springer Berlin Heidelberg	Monograph	2000		16A1		Schopper	284001	
Low Energy Neutrons and their Interaction with Nuclei and Matter. Part 2	978-3-540-63266-5	978-3-540-69401-4							http://link.springer.com/10.1007/b59529		10.1007/b59529		fulltext		Springer Berlin Heidelberg	Monograph	2001		16A2		Schopper	284001	
Luminescence of Organic Substances	978-3-540-03895-5	978-3-540-34901-3							http://link.springer.com/10.1007/b86158		10.1007/b86158		fulltext		Springer Berlin Heidelberg	Monograph	1967		3		Hellwege	284002	
MATLAB in der Regelungstechnik	978-3-519-06252-3	978-3-322-91856-7							http://link.springer.com/10.1007/978-3-322-91856-7	Bode	10.1007/978-3-322-91856-7		fulltext		Vieweg+Teubner Verlag	Monograph	1998						
MSC Maximal Stress Cooperation	978-3-211-25678-7	978-3-211-33322-8							http://link.springer.com/10.1007/3-211-33322-3	Mühlmann	10.1007/3-211-33322-3		fulltext		Springer Vienna	Monograph	2005						
Macmillan Dictionary of Marketing and Advertising	978-0-333-39332-1	978-1-349-08035-9							http://link.springer.com/10.1007/978-1-349-08035-9		10.1007/978-1-349-08035-9		fulltext		Macmillan Education UK	Monograph	1984				Baker	13959	
Magnetic Alloys for Technical Applications. Hard Magnetic Alloys	978-3-540-55463-9	978-3-540-47094-6							http://link.springer.com/10.1007/b41058		10.1007/b41058		fulltext		Springer Berlin Heidelberg	Monograph	1992		19i2		Wijn	284003	
Magnetic Alloys for Technical Applications. Soft Magnetic Alloys, Invar and Elinvar Alloys	978-3-540-55590-2	978-3-540-47246-9							http://link.springer.com/10.1007/b91565		10.1007/b91565		fulltext		Springer Berlin Heidelberg	Monograph	1994		19i1		Wijn	284003	
Magnetic Properties of Coordination and Organometallic Transition Metal Compounds	978-3-540-03593-0	978-3-540-37159-5							http://link.springer.com/10.1007/b19948		10.1007/b19948		fulltext		Springer Berlin Heidelberg	Monograph	1966		2		Hellwege	284002	
Magnetic Properties of Coordination and Organometallic Transition Metal Compounds	978-3-540-07441-0	978-3-540-37974-4							http://link.springer.com/10.1007/b19953		10.1007/b19953		fulltext		Springer Berlin Heidelberg	Monograph	1976		8		Hellwege	284002	
Magnetic Properties of Coordination and Organometallic Transition Metal Compounds	978-3-540-08722-9	978-3-540-35887-9							http://link.springer.com/10.1007/b19959		10.1007/b19959		fulltext		Springer Berlin Heidelberg	Monograph	1979		10		Hellwege	284002	
Magnetic Properties of Free Radicals	978-3-540-03346-2	978-3-540-37132-8							http://link.springer.com/10.1007/b19947		10.1007/b19947		fulltext		Springer Berlin Heidelberg	Monograph	1965		1		Hellwege	284002	
Magnetic Susceptibilities	978-3-540-12270-8	978-3-540-39577-5							http://link.springer.com/10.1007/b19961		10.1007/b19961		fulltext		Springer Berlin Heidelberg	Monograph	1984		12a		Hellwege	284002	
Magnetic transition metals	978-3-540-56064-7	978-3-540-47390-9							http://link.springer.com/10.1007/b47749		10.1007/b47749		fulltext		Springer Berlin Heidelberg	Monograph	1999		23c2		Goldmann	284003	
Mammal Phylogeny	978-1-4615-7383-8	978-1-4615-7381-4							http://link.springer.com/10.1007/978-1-4615-7381-4		10.1007/978-1-4615-7381-4		fulltext		Springer New York	Monograph	1993				Szalay		
Manicure, pedicure and advanced nail techniques	978-1-349-22085-4	978-1-349-22083-0							http://link.springer.com/10.1007/978-1-349-22083-0	Almond	10.1007/978-1-349-22083-0		fulltext		Macmillan Education UK	Monograph	1992						
Manipulation der Wirbelsäule	978-3-540-56946-6	978-3-662-22127-3							http://link.springer.com/10.1007/978-3-662-22127-3	Maitland	10.1007/978-3-662-22127-3		fulltext		Springer Berlin Heidelberg	Monograph	1994		24	Zweite, korrigierte Auflage		297	
Marketing	978-0-333-99437-5	978-1-4039-3741-4							http://link.springer.com/10.1007/978-1-4039-3741-4	McDonald	10.1007/978-1-4039-3741-4		fulltext		Macmillan Education UK	Monograph	2003						
Mastering Advanced Rhinoplasty	978-3-662-49704-3	978-3-662-49706-7							http://link.springer.com/10.1007/978-3-662-49706-7	Gubisch	10.1007/978-3-662-49706-7		fulltext		Springer Berlin Heidelberg	Monograph	2017						
Mastering Arabic	978-0-333-49037-2	978-1-349-20612-4							http://link.springer.com/10.1007/978-1-349-20612-4	Wightwick	10.1007/978-1-349-20612-4		fulltext		Macmillan Education UK	Monograph	1990					14070	
Mastering Nutrition	978-0-333-35431-5	978-1-349-17814-8							http://link.springer.com/10.1007/978-1-349-17814-8	Kilgour	10.1007/978-1-349-17814-8		fulltext		Macmillan Education UK	Monograph	1985					14015	
Mastering Spanish	978-0-333-61435-8	978-1-349-13467-0							http://link.springer.com/10.1007/978-1-349-13467-0	Clarke	10.1007/978-1-349-13467-0		fulltext		Macmillan Education UK	Monograph	1995			Second edition		14070	
Mastering the Revels	978-1-349-09881-1	978-1-349-09879-8							http://link.springer.com/10.1007/978-1-349-09879-8	Dutton	10.1007/978-1-349-09879-8		fulltext		Palgrave Macmillan UK	Monograph	1991						
Materie	978-3-662-53716-9	978-3-662-53717-6							http://link.springer.com/10.1007/978-3-662-53717-6	Welsch	10.1007/978-3-662-53717-6		fulltext		Springer Berlin Heidelberg	Monograph	2013						
Mathematik für Wirtschaftswissenschaftler	978-3-519-00204-8	978-3-663-10761-3							http://link.springer.com/10.1007/978-3-663-10761-3	Nollau	10.1007/978-3-663-10761-3		fulltext		Vieweg+Teubner Verlag	Monograph	1999			3., durchgesehene Auflage			
Mathematik für Wirtschaftswissenschaftler	978-3-8154-2046-1	978-3-322-83946-6							http://link.springer.com/10.1007/978-3-322-83946-6	Nollau	10.1007/978-3-322-83946-6		fulltext		Vieweg+Teubner Verlag	Monograph	1993						
Mediatietherapie met ouders	978-90-313-2222-0	978-90-313-7107-5							http://link.springer.com/10.1007/978-90-313-7107-5	Bosch	10.1007/978-90-313-7107-5		fulltext		Bohn Stafleu van Loghum	Monograph	1997						
Metro Revealed	978-1-4302-4488-2	978-1-4302-4489-9							http://link.springer.com/10.1007/978-1-4302-4489-9	Freeman	10.1007/978-1-4302-4489-9		fulltext		Apress	Monograph	2012						
Metro Revealed	978-1-4302-4491-2	978-1-4302-4492-9							http://link.springer.com/10.1007/978-1-4302-4492-9	Freeman	10.1007/978-1-4302-4492-9		fulltext		Apress	Monograph	2012						
Micrometastasis	978-94-017-4206-1	978-1-4020-4460-1							http://link.springer.com/10.1007/978-1-4020-4460-1		10.1007/978-1-4020-4460-1		fulltext		Springer Netherlands	Monograph	2003		5		Pantel	5761	
Minder angstig in sociale situaties	978-90-313-8592-8	978-90-313-8593-5							http://link.springer.com/10.1007/978-90-313-8593-5	Voncken	10.1007/978-90-313-8593-5		fulltext		Bohn Stafleu van Loghum	Monograph	2010						
Mini-DIPS	978-3-662-08775-6	978-3-662-08774-9							http://link.springer.com/10.1007/978-3-662-08774-9	Margraf	10.1007/978-3-662-08774-9		fulltext		Springer Berlin Heidelberg	Monograph	1994						
Mit Gesundheit zum Erfolg	978-3-322-94393-4	978-3-322-94392-7							http://link.springer.com/10.1007/978-3-322-94392-7	Coldwell	10.1007/978-3-322-94392-7		fulltext		Gabler Verlag	Monograph	1996						
Molecular Constants from Microwave, Molecular Beam, and Electron Spin Resonance Spectroscopy	978-3-540-05977-6	978-3-540-37967-6							http://link.springer.com/10.1007/b19951		10.1007/b19951		fulltext		Springer Berlin Heidelberg	Monograph	1974		6		Hellwege	284002	
Molecules and Life	978-1-4684-1727-2	978-1-4684-1725-8							http://link.springer.com/10.1007/978-1-4684-1725-8	Vol’kenshtein	10.1007/978-1-4684-1725-8		fulltext		Springer US	Monograph	1970						
Molecules containing One or Two Carbon Atoms	978-3-540-63645-8	978-3-540-69624-7							http://link.springer.com/10.1007/b68834		10.1007/b68834		fulltext		Springer Berlin Heidelberg	Monograph	1999		25 B		Kuchitsu	284002	
Molecules containing Three or Four Carbon Atoms	978-3-540-66774-2	978-3-540-46705-2							http://link.springer.com/10.1007/b71431		10.1007/b71431		fulltext		Springer Berlin Heidelberg	Monograph	2001		25C		Kuchitsu	284002	
Multiple Bonds	978-3-540-56331-0	978-3-540-47525-5							http://link.springer.com/10.1007/b48045		10.1007/b48045		fulltext		Springer Berlin Heidelberg	Monograph	1993		22a		Rague Schleyer	284002	
Musik und Sprache	978-3-662-12555-7	978-3-662-12554-0							http://link.springer.com/10.1007/978-3-662-12554-0		10.1007/978-3-662-12554-0		fulltext		Springer Berlin Heidelberg	Monograph	1954		50		Georgiades	466	
Nb, Nb-Al - Nb-Ge	978-3-540-55522-3	978-3-540-47196-7							http://link.springer.com/10.1007/b35077		10.1007/b35077		fulltext		Springer Berlin Heidelberg	Monograph	1993		21b1		Flükiger	284003	
Neem de regie over je depressie	978-90-368-1002-9	978-90-368-1003-6							http://link.springer.com/10.1007/978-90-368-1003-6	Wiersma	10.1007/978-90-368-1003-6		fulltext		Bohn Stafleu van Loghum	Monograph	2015						
Nervensystem	978-3-642-48002-7	978-3-642-48001-0							http://link.springer.com/10.1007/978-3-642-48001-0		10.1007/978-3-642-48001-0		fulltext		Springer Berlin Heidelberg	Monograph	1956		13 / 4		Scholz	206	
Neurobiologie	978-3-540-55596-4	978-3-642-77591-8							http://link.springer.com/10.1007/978-3-642-77591-8	Shepherd	10.1007/978-3-642-77591-8		fulltext		Springer Berlin Heidelberg	Monograph	1993					1183	
Ni-Np – Pt-Zr	978-3-540-61712-9	978-3-540-70692-2							http://link.springer.com/10.1007/b59653		10.1007/b59653		fulltext		Springer Berlin Heidelberg	Monograph	1998		5I		Madelung	284004	
Nitrogen-Centered Radicals, Aminoxyls and Related Radicals	978-3-540-56056-2	978-3-540-47375-6							http://link.springer.com/10.1007/b47744		10.1007/b47744		fulltext		Springer Berlin Heidelberg	Monograph	1994		18c		Fischer	284002	
Nitroxide Radicals. Part 1	978-3-540-19405-7	978-3-540-39261-3							http://link.springer.com/10.1007/b33549		10.1007/b33549		fulltext		Springer Berlin Heidelberg	Monograph	1989		17d1		Fischer	284002	
Nitroxide Radicals. Part 2	978-3-540-50337-8	978-3-540-45979-8							http://link.springer.com/10.1007/b36651		10.1007/b36651		fulltext		Springer Berlin Heidelberg	Monograph	1989		17d2		Fischer	284002	
Noble Metals, Noble Metal Halides and Nonmagnetic Transition Metals	978-3-540-43568-6	978-3-540-46039-8							http://link.springer.com/10.1007/b72681		10.1007/b72681		fulltext		Springer Berlin Heidelberg	Monograph	2003		23c1		Goldmann	284003	
Non-Oxides	978-3-540-10484-1	978-3-540-38492-2							http://link.springer.com/10.1007/b85784		10.1007/b85784		fulltext		Springer Berlin Heidelberg	Monograph	1982		16b		Hellwege	284003	
Non-Tetrahedrally Bonded Binary Compounds II	978-3-540-64966-3	978-3-540-31361-8							http://link.springer.com/10.1007/b71139		10.1007/b71139		fulltext		Springer Berlin Heidelberg	Monograph	2000		41D		Madelung	284003	
Nonaqueous Systems and Ternary Aqueous Systems	978-3-540-06269-1	978-3-540-40017-2							http://link.springer.com/10.1007/b20003		10.1007/b20003		fulltext		Springer Berlin Heidelberg	Monograph	1974		1a		Schäfer	284004	
Nonconjugated Carbon Radicals	978-3-540-16860-7	978-3-540-47145-5							http://link.springer.com/10.1007/b32966		10.1007/b32966		fulltext		Springer Berlin Heidelberg	Monograph	1987		17b		Fischer	284002	
Nonlinear Dielectric Susceptibilities	978-3-540-65567-1	978-3-540-37124-3							http://link.springer.com/10.1007/b52841		10.1007/b52841		fulltext		Springer Berlin Heidelberg	Monograph	2000		30b		Nelson	284003	
Nuclear Charge Radii	978-3-540-42829-9	978-3-540-45555-4							http://link.springer.com/10.1007/b87879		10.1007/b87879		fulltext		Springer Berlin Heidelberg	Monograph	2004		20		Schopper	284001	
Nuclear Radii	978-3-540-03894-8	978-3-540-34940-2							http://link.springer.com/10.1007/b19937		10.1007/b19937		fulltext		Springer Berlin Heidelberg	Monograph	1967		2		Schopper	284001	
Nuclei D - Cl	978-3-540-18161-3	978-3-540-47788-4							http://link.springer.com/10.1007/b31153		10.1007/b31153		fulltext		Springer Berlin Heidelberg	Monograph	1988		20a		Hellwege	284003	
Nuclei D - Cu	978-3-540-55146-1	978-3-540-46751-9							http://link.springer.com/10.1007/b43999		10.1007/b43999		fulltext		Springer Berlin Heidelberg	Monograph	1993		31a		Hellwege	284003	
Nuclei Zr - Bi	978-3-540-18490-4	978-3-540-47990-1							http://link.springer.com/10.1007/b35374		10.1007/b35374		fulltext		Springer Berlin Heidelberg	Monograph	1989		20c		Hellwege	284003	
Nucleon Nucleon and Kaon Nucleon Scattering	978-3-540-09382-4	978-3-540-35240-2							http://link.springer.com/10.1007/b19945		10.1007/b19945		fulltext		Springer Berlin Heidelberg	Monograph	1980		9a		Schopper	284001	
Numerical Analysis and Parallel Processing	978-3-662-38886-0	978-3-662-39812-8							http://link.springer.com/10.1007/978-3-662-39812-8		10.1007/978-3-662-39812-8		fulltext		Springer Berlin Heidelberg	Monograph	1989				Turner	304	
Numerical Tables for Angular Correlation Computations: 3j-, 6j-, 9j-Symbols, F- and Gamma-Coefficients	978-3-540-04218-1	978-3-540-35822-0							http://link.springer.com/10.1007/b19938		10.1007/b19938		fulltext		Springer Berlin Heidelberg	Monograph	1968		3		Schopper	284001	
Numerical Tables for Beta-Decay and Electron Capture	978-3-540-04593-9	978-3-540-36068-1							http://link.springer.com/10.1007/b19939		10.1007/b19939		fulltext		Springer Berlin Heidelberg	Monograph	1969		4		Schopper	284001	
Nurses at Risk	978-0-333-73185-7	978-1-349-14803-5							http://link.springer.com/10.1007/978-1-349-14803-5	Rogers	10.1007/978-1-349-14803-5		fulltext		Macmillan Education UK	Monograph	1999			Second Edition			
O (without cuprates) - Sc	978-3-540-56047-0	978-3-540-47362-6							http://link.springer.com/10.1007/b42902		10.1007/b42902		fulltext		Springer Berlin Heidelberg	Monograph	1997		21c		Flükiger	284003	
Optical Properties. Part 1	978-3-540-61740-2	978-3-540-69990-3							http://link.springer.com/10.1007/b55683		10.1007/b55683		fulltext		Springer Berlin Heidelberg	Monograph	2001		34C1		Klingshirn	284003	
Organic Anion Radicals	978-3-540-08884-4	978-3-540-35799-5							http://link.springer.com/10.1007/b19957		10.1007/b19957		fulltext		Springer Berlin Heidelberg	Monograph	1980		9d1		Fischer	284002	
Organic Cation Radicals and Polyradicals. Index of Substances for Volumes II/1 and II/9	978-3-540-09666-5	978-3-540-34721-7							http://link.springer.com/10.1007/b19958		10.1007/b19958		fulltext		Springer Berlin Heidelberg	Monograph	1980		9d2		Fischer	284002	
Organic Cation-Radicals, Bi- and Polyradicals. Index of Substances for II/1, II/9, II/17	978-3-540-51167-0	978-3-540-46174-6							http://link.springer.com/10.1007/b38257		10.1007/b38257		fulltext		Springer Berlin Heidelberg	Monograph	1990		17 h		Fischer	284002	
Organic N-Centered Radicals and Nitroxide Radicals	978-3-540-08390-0	978-3-540-37199-1							http://link.springer.com/10.1007/b19955		10.1007/b19955		fulltext		Springer Berlin Heidelberg	Monograph	1979		9c1		Fischer	284002	
Oriental Stories as Tools in Psychotherapy	978-3-540-15765-6	978-3-642-70678-3							http://link.springer.com/10.1007/978-3-642-70678-3	Peseschkian	10.1007/978-3-642-70678-3		fulltext		Springer Berlin Heidelberg	Monograph	1986						
Orthosilicates	978-3-540-56067-8	978-3-540-47393-0							http://link.springer.com/10.1007/b89216		10.1007/b89216		fulltext		Springer Berlin Heidelberg	Monograph	2004		27I1		Wijn	284003	
Oxides	978-3-540-63274-0	978-3-540-31349-6							http://link.springer.com/10.1007/b53034		10.1007/b53034		fulltext		Springer Berlin Heidelberg	Monograph	2001		36A1		Shiozaki	284003	
Oxy-Spinels	978-3-540-53877-6	978-3-540-46370-2							http://link.springer.com/10.1007/b41057		10.1007/b41057		fulltext		Springer Berlin Heidelberg	Monograph	1991		27D		Wijn	284003	
Oxyl-, Peroxyl- and Related Radicals	978-3-540-12197-8	978-3-540-39560-7							http://link.springer.com/10.1007/b90276		10.1007/b90276		fulltext		Springer Berlin Heidelberg	Monograph	1984		13 d		Fischer	284002	
Part B	978-3-540-05176-3	978-3-540-36333-0							http://link.springer.com/10.1007/b19969		10.1007/b19969		fulltext		Springer Berlin Heidelberg	Monograph	1970		4b		Hellwege	284003	
Part B: Spinels, Fe Oxides, and Fe-Me-O Compounds	978-3-540-09421-0	978-3-540-35235-8							http://link.springer.com/10.1007/b85783		10.1007/b85783		fulltext		Springer Berlin Heidelberg	Monograph	1980		12b		Hellwege	284003	
Part C: Hexagonal Ferrites. Special Lanthanide and Actinide Compounds	978-3-540-10137-6	978-3-540-38260-7							http://link.springer.com/10.1007/b19987		10.1007/b19987		fulltext		Springer Berlin Heidelberg	Monograph	1982		12c		Hellwege	284003	
Paul Rudolph the Florida Houses	978-1-56898-551-0	978-1-56898-647-0							http://link.springer.com/10.1007/1-56898-647-5	Domin	10.1007/1-56898-647-5		fulltext		Princeton Archit.Press	Monograph	2002						
Perovskite-type layered cuprates (high-T(c) superconductors and related compounds)	978-3-540-42856-5	978-3-540-45563-9							http://link.springer.com/10.1007/b75664		10.1007/b75664		fulltext		Springer Berlin Heidelberg	Monograph	2002		27F2s		Wijn	284003	
Perovskites I (Part a)	978-3-540-54627-6	978-3-540-46420-4							http://link.springer.com/10.1007/b42332		10.1007/b42332		fulltext		Springer Berlin Heidelberg	Monograph	1996		27F1a		Wijn	284003	
Perovskites I (Part b)	978-3-540-60877-6	978-3-540-49659-5							http://link.springer.com/10.1007/b59027		10.1007/b59027		fulltext		Springer Berlin Heidelberg	Monograph	1997		27F1b		Wijn	284003	
Perovskites II, Oxides with Corundum, Ilmenite and Amorphous Structures	978-3-540-57770-6	978-3-540-48331-1							http://link.springer.com/10.1007/b54938		10.1007/b54938		fulltext		Springer Berlin Heidelberg	Monograph	1994		27F3		Wijn	284003	
Peroxyl and Related Radicals	978-3-540-60357-3	978-3-540-45045-0							http://link.springer.com/10.1007/b57033		10.1007/b57033		fulltext		Springer Berlin Heidelberg	Monograph	1997		18 d2		Fischer	284002	
Pflanzenkrankheiten, die die Welt beweg(t)en	978-3-662-49903-0	978-3-662-49904-7							http://link.springer.com/10.1007/978-3-662-49904-7	Miedaner	10.1007/978-3-662-49904-7		fulltext		Springer Berlin Heidelberg	Monograph	2017						
Phonon States of Elements. Electron States and Fermi Surfaces of Alloys	978-3-540-09774-7	978-3-540-38957-6							http://link.springer.com/10.1007/b19988		10.1007/b19988		fulltext		Springer Berlin Heidelberg	Monograph	1981		13a		Hellwege	284003	
Photoproduction of Elementary Particles	978-3-540-06249-3	978-3-540-38537-0							http://link.springer.com/10.1007/b19944		10.1007/b19944		fulltext		Springer Berlin Heidelberg	Monograph	1973		8		Schopper	284001	
Physical Data II. Theoretical Investigations	978-3-540-52454-0	978-3-540-31387-8							http://link.springer.com/10.1007/b40214		10.1007/b40214		fulltext		Springer Berlin Heidelberg	Monograph	1990		1d		Saenger	284007	
Physical and Chemical Properties of the Air	978-3-540-17603-9	978-3-540-31373-1							http://link.springer.com/10.1007/b31154		10.1007/b31154		fulltext		Springer Berlin Heidelberg	Monograph	1988		4b		Fischer	284005	
Physics and Astronomy	978-0-333-42861-0	978-1-349-09123-2							http://link.springer.com/10.1007/978-1-349-09123-2	McGillivray	10.1007/978-1-349-09123-2		fulltext		Macmillan Education UK	Monograph	1987					13961	
Piezoelectric, Pyroelectric, and Related Constants	978-3-540-55065-5	978-3-540-46684-0							http://link.springer.com/10.1007/b44419		10.1007/b44419		fulltext		Springer Berlin Heidelberg	Monograph	1993		29b		Nelson	284003	
